	-84	-94	-72		-68										-90																								-68																																																																													north
-92	-86	-94	-72		-68				-96									-80																					-68																																																																													north
-88	-84	-94	-72		-68																																		-68																																							-70																																						north
-90	-86		-70		-66																																		-68																																								-76																																					north
-92	-84				-66																								-94										-72																																																																													north
-92	-86		-72		-68																																		-68																																										-86																																			north
-92	-86	-92	-72		-66				-96								-90																						-68																																																																													north
	-84		-72		-68																																		-68																																									-74	-84																																			north
-94	-86	-94	-72						-94																														-68																																																																													north
-88	-88		-72		-66																																		-74																																								-82																																					north
-94	-86		-72		-68														-90																				-66														-74																																																															north
-92	-84		-70		-68													-80																					-74																																							-68	-76																																					north
-88	-84	-94	-72		-68																																		-68																																																																													north
	-86		-74		-68																																		-74																																																																													north
-88	-88				-68																																		-68																																																																													north
-90	-84		-72		-68																																		-72																																										-86																																			north
-90	-84		-74		-66														-84																				-68																																																																													north
-92	-86		-72		-66																																																																										-78		-76																																			north
-92	-88		-72		-66																																		-78																																																																													north
-92	-84		-70		-66																																																																										-76	-68																																				north
-90	-88		-74		-68																			-92															-72														-74																																																															north
-92	-86	-94	-74		-66																																		-64																																									-72																																				north
-92	-84		-70		-68																																																																																																															north
-92	-88		-74		-66														-86																																																																																																	north
-94	-88		-74		-66																																																-76																																																															north
-90			-74																																																																																																																	north
	-86		-74		-68																																																																																																															north
-90			-72		-68																																																																																																															north
-90	-86	-94	-74		-68																			-88																																																																																												north
-92	-86		-72		-68				-94																																																																					-76	-78		-86																																			north
	-88	-96	-70		-66				-96								-90																																																																																																			north
-88	-86		-74		-68				-94																																																																					-68	-86	-72																																				north
-90	-86		-72		-66				-94																																												-76																																																															north
-90	-84		-72		-66				-94									-80	-86																																																												-76																																					north
-90			-74		-68																																																																																																															north
-92	-86		-72		-68				-94																																																																							-68																																				north
-90	-86	-94	-72		-68				-94																																																																																																											north
-92	-84		-72		-68																																																																											-72																																				north
-92	-84	-92	-72		-68																		-90																																																																																													north
-90	-86		-74		-66																																																																									-68		-72	-78																																			north
-90	-84		-72		-68																																																																																																															north
-90	-84		-74		-68																																																																									-70	-76		-88																																			north
-90	-86		-74		-66				-92														-90																														-74																																																															north
-92	-86		-70		-68																			-88																																																																																												north
-90	-88		-74		-66																																																																																																															north
-90	-88		-72		-66				-94								-90																																																															-72	-86																																			north
-90	-84		-72		-68										-90																																																																																																					north
-88	-86		-72		-68																																																																											-72	-76																																			north
-92	-86		-74		-68																																																																																																															north
-90	-84		-74		-68																																																																																																															north
-92	-84		-72		-68																																																-74																																																															north
-90	-86		-74		-68				-94																																																																							-68																																				north
-94	-86	-94	-74		-68													-80																																																																																																		north
-94	-88				-68																			-88																													-76																											-74																																				north
-92	-86		-72		-68				-94																																																																																																											north
-92	-84		-72		-66				-94																				-90																																																																																							north
-90	-88		-72		-64				-94																																																																					-70																																						north
-88	-82		-74		-68																																																																												-88																																			north
-90	-86		-72		-68														-86																																																											-76																																						north
-92	-86		-72		-66																																																																												-86																																			north
-90	-88		-74		-68													-82																																																												-68																																						north
	-86		-74		-66																																																-76																																																															north
-90	-86		-70		-68																																																																																																															north
-92	-84		-70		-66				-96															-88																																																							-76	-68																																				north
-90	-86		-74		-68														-86																																																																																																	north
-92	-86	-94	-70																																																																													-72																																				north
	-84		-70		-68				-94																																																																					-76																																						north
-94	-84		-72		-68				-94																																																																																																											north
-92	-84		-70		-68													-80																																																																																																		north
-92	-88				-66																																																																										-84		-78																																			north
-90	-86				-68													-82																																																																																																		north
	-84		-72		-66																																																-74																										-76	-68																																				north
-90			-70		-68														-86																																																																																																	north
-90	-86		-72		-68																		-90	-88																																																																																												north
-92	-86		-72		-66				-96																																																																																																											north
-90	-84		-70		-68																																																-74																										-78																																					north
-90	-86		-72		-68				-94																																																																																																											north
-94	-84	-94	-74		-68													-78																																																													-80																																					north
-92	-86	-96	-70		-68														-86																																																																																																	north
-90	-86		-72		-68																																																																												-88																																			north
-90	-86		-74		-68																																																																																																															north
-92	-86		-70		-68				-94																																																																								-86																																			north
-92	-86		-74		-68																																																																									-76																																						north
-92	-86	-94	-72		-66				-94																																												-76																																																															north
-94	-86		-70		-68														-86					-88																																																																																												north
-94	-88		-74		-68																																																																											-66																																				north
-92	-84		-70		-68																																																																																																															north
-94	-84		-70		-68													-80					-90																																																																																													north
-94	-88		-74		-66												-90																																																																																																			north
-92	-88		-70		-66				-94																																																																						-76																																					north
-92	-86		-74		-68				-94																				-88																																																																																							north
-92	-88		-72		-68				-92																																																																								-78																																			north
-92	-84	-94	-74		-68																																																																																																															north
-90	-86		-74		-68														-86																																																																																																	north
-92	-86		-70		-68																																																																									-70																																						north
-90	-86		-74		-68													-80																																																																																																		north
-92	-86		-74		-68																																																																									-78																																						north
-90	-86		-70		-66													-80																																																													-78	-72																																				north
-92	-84		-70						-94															-88																																																																																												north
-90	-88		-74		-68										-90				-86																																																												-82																																					north
	-86	-96	-72		-68																																																																																																															north
-92	-88		-72		-68																																																																										-76																																					north
-90	-88		-74		-68												-90																																																																																																			north
-92	-86		-72		-66														-86																																																																																																	north
-96	-86		-72		-68																								-90																																																	-78																																						north
-94	-88		-72		-68																																																-74																												-78																																			north
	-84	-96	-74		-68																																																																																																															north
-90	-88		-70		-66																																																																																																															north
-92	-84		-72		-68																			-86																																																																																												north
-90	-84		-72		-66														-86																																																													-68	-88																																			north
-94	-86		-74		-68													-82																																																																																																		north
-88	-86		-72		-66																																																																										-78	-74	-86																																			north
-90	-86		-72		-68												-90							-88																													-68																																																															north
-90	-88	-94	-74		-68																																																																										-80																																					north
-92	-88		-72		-68																																																-74																																																															north
-92	-88		-70		-68																																																																																																															north
-90	-88	-90	-72		-66				-94																																																																																																											north
-90	-88		-72		-68																																																																																																															north
-92	-84		-70		-68				-92									-78																																																												-78																																						north
-92	-84	-94	-74		-68																																																																										-78		-88																																			north
-92	-84		-74		-66				-94																																												-68																																																															north
-92	-86		-72		-68				-94										-88																																																																																																	north
-88	-86		-74		-68																																																-74																																																															north
-92	-86		-72		-68												-90		-86																																																													-68																																				north
-92	-88		-74		-68													-82																																																																																																		north
-90	-86		-72		-68				-94																																																																								-88																																			north
-90	-88		-70		-68				-92														-90																																																																																													north
-92	-88		-72		-68																			-88																																																									-88																																			north
-92			-74		-68																																																																									-68																																						north
-94	-88	-94	-74		-68				-94																				-90																																																		-80		-76																																			north
-90	-84				-66													-80																																																																																																		north
-92	-88	-96	-74		-66				-96																																																																						-76	-68																																				north
-90	-84		-74		-66														-88																																		-74																																																															north
-92	-84		-70		-66																																																																											-74																																				north
-92	-86		-74		-66																																																-70																									-78																																						north
-92	-86		-70		-68				-94																																																																							-72																																				north
-92	-86		-74		-68																																																																									-68																																						north
-92	-86	-96	-70		-66				-92															-88																																																							-82																																					north
-88	-86		-74		-66														-86																																																																																																	north
-92			-74		-68																																																																										-76																																					north
-94	-88		-72		-66													-80																																																																																																		north
-92	-84		-74		-68				-94								-90																																																																-86																																			north
-92	-84		-72		-68																																																																									-78																																						north
-92	-86		-70		-68																																																																																																															north
-92	-86	-96	-72		-66																																																																									-68																																						north
-90	-88		-72		-68																								-94																																																		-80	-68																																				north
-92	-88		-74		-68																																																																																																															north
-92	-84		-74		-68																																																																										-76	-74																																				north
-90			-74		-68																																																																																																															north
-88	-86	-92			-68				-94																																																																								-86																																			north
-92	-86	-96			-68				-94																																																																																																											north
-92	-86		-74		-68																																																																												-78																																			north
-90	-88		-74		-66				-94																																																																																																											north
-90	-88	-94	-70		-66													-82																																																												-68		-68	-88																																			north
	-86		-72		-66																																																																																																															north
-94	-88	-94	-70		-68													-80																																																												-68			-86																																			north
-90	-90	-92	-70		-68				-92								-92																						-80																																																																													north
-92	-86		-74		-68				-94																														-68																																								-80	-76																																				north
	-86		-70		-68																																		-78														-76																																																															north
-90	-88		-72		-68																																		-80																																																																													north
-94	-86	-94	-74		-68												-90																					-70	-70																																																																													north
-94	-88		-70		-68													-80																				-70	-68																																								-76		-86																																			north
-90	-90		-72		-68																																	-70	-70																																																																													north
-92	-90		-72		-68																																	-70	-68																																										-88																																			north
-90	-86	-96	-72		-64																																		-70																																																																													north
-90	-86				-68													-80					-90																-68																																							-76		-74																																				north
-90	-86		-70		-68																			-88															-70																																																																													north
-92	-90		-74		-66														-86																				-78																																								-80																																					north
-90	-88		-72		-68																																		-70														-74																																																															north
-90	-86		-72		-68																																		-82																																								-74																																					north
-90	-88		-68		-68																																		-90																																																																													north
-92	-86	-94			-68													-78																					-70																																									-72	-84																																			north
-92	-90		-72		-66																																		-86																																																																													north
-90	-86	-94	-72		-66										-90																								-70																																									-76																																				north
-92	-86		-70		-68				-96																														-66														-74																																																															north
	-84		-74		-66																																		-80																																																																													north
-90	-84		-70		-66																																		-70																																																																													north
-92	-84		-70		-66													-82																					-68																																							-68																																						north
-92		-94	-72		-68																								-90										-70																																																																													north
-90	-84		-72																																																																											-78		-74																																				north
-92	-84		-74		-66																																		-70																																																																													north
-92	-86		-72		-68				-92										-84																				-80																																							-68		-74																																				north
-90	-86		-70		-68																																		-80														-74																																																															north
-90	-86		-70		-68																																		-68																																								-76																																					north
-92	-88		-72		-68				-96																														-78																																																																													north
-92	-84	-96	-70		-66																								-94										-68																																																																													north
-90	-86		-70		-66																																		-68																																																																													north
-92	-86	-94	-70		-68														-88																				-72																																							-78																																						north
-90	-86	-96	-76		-68																																		-68																																																																													north
-90	-86		-76		-68																																		-80																																																																													north
-92	-86		-72		-68																																		-70														-74																																																															north
-90	-84		-70		-66				-94															-88															-70																																							-68	-76	-68																																				north
	-86		-70		-66													-82																					-70														-74																																																															north
-90	-86		-76		-66														-86																				-66																																									-76																																				north
	-84		-74		-68																																		-70														-68																																																															north
-90	-86		-70		-68																																		-76																																									-76																																				north
-92	-86		-76		-68				-92																														-66																																																																													north
-90	-84	-96	-70		-68				-94																														-76																																							-68			-78																																			north
-90	-84		-76		-68																																		-70																																																																													north
-88	-86		-70		-66				-94										-86																				-66																																								-76		-90																																			north
-88	-86	-96	-76		-66				-94																														-78																																																																													north
-92	-86		-70		-68				-96																														-70																																									-74	-88																																			north
-92	-84	-94	-74		-68																																		-76																																																																													north
-92	-84		-76		-68																																		-70																																								-80																																					north
-88	-86		-70		-66																																		-70																																																																													north
	-86		-74		-68				-94																														-80																																																																													north
-92			-70		-66																																																																									-68																																						north
-90	-86		-74		-68																																																																																																															north
-92	-84		-72		-68																																																																									-78																																						north
-90	-88		-74		-68				-94																																																																						-78		-86																																			north
-90	-86		-72		-68																																																																																																															north
-90	-84		-70		-68																								-88																								-74																										-80																																					north
-90	-84		-74		-66				-94									-80	-88																																																																																																	north
-92	-86		-70		-66				-94																																																																						-76	-68																																				north
-90	-84		-70		-68																																																																									-68																																						north
-90	-86		-74		-68																			-88																																																								-74																																				north
-90	-86		-70												-90																																																																																																					north
	-86		-70		-66				-94																																																																																																											north
-92	-86				-66				-94																																																																					-68																																						north
-92	-84		-72																																																																																																																	north
-90	-86		-70		-66																																																																																																															north
-92	-86				-68													-82																																																																																																		north
-92	-88		-70		-68																																																																																																															north
-88	-88		-72		-68																																																-70																										-82		-88																																			north
-92	-84		-70		-68														-86																																																																																																	north
-92	-84	-92	-70		-68				-94																																																																						-80																																					north
-90	-84	-96	-72		-66																								-90																																																																																							north
-90	-84		-70		-68				-94																																																																																																											north
-90	-84		-72																										-94																																																	-68																																						north
-92	-86		-76		-68																																																																																																															north
-90	-86	-94			-68				-94										-86					-88																																																																																												north
-90	-88				-68				-92																																																																						-82	-74																																				north
-92	-88		-72		-66				-94																																																																																																											north
-90	-84	-96	-70		-68				-94																																												-74																										-80	-76	-78																																			north
-90	-88		-70		-68												-90																																																																																																			north
-90	-86				-68													-82																																																													-76																																					north
-92	-86		-74		-68																																																																									-68																																						north
	-88		-70		-66				-96																																																																								-88																																			north
	-84		-72		-68																																																																																																															north
-90	-84		-74		-68																																																																											-74	-88																																			north
-92	-84	-94	-70		-66																																																																									-68																																						north
-92	-88		-74		-66				-96									-78																																			-74																																																															north
-90	-86		-70		-68																																																																									-68																																						north
	-86				-68																																																																																																															north
-92	-84		-72		-68																			-88																																																						-76																																						north
-90	-88	-96	-70		-68																																																																										-80																																					north
-90	-86		-76		-68																																																																																																															north
-90	-88		-70		-68													-78	-86																																		-68																												-88																																			north
-92	-84		-74		-66				-96								-90																																																																																																			north
-90	-88		-72		-68													-82																																			-76																																																															north
-90	-86		-72		-66				-94																				-88																																																	-68																																						north
-92	-88				-68													-78																																																														-68																																				north
-90			-70		-68																																																																									-78																																						north
-92		-94	-70		-68																																																																																																															north
-92	-86				-68																																																																									-68																																						north
-90	-90		-74		-68																																																																										-80		-86																																			north
-90			-72		-66																																																																																																															north
-90	-88		-70		-68				-94																																																																								-78																																			north
-92	-88	-94			-66													-78																																																																																																		north
	-84		-72		-68																																																																											-68	-90																																			north
-90	-88				-68																																																-74																									-76																																						north
-92	-86		-72		-68				-94										-86																																																													-74																																				north
-90	-90		-76		-68				-94														-90																																																																																													north
-90	-86				-68																																																																											-74																																				north
-92	-86		-72		-68				-94																																																																																																											north
-90	-88	-94	-72		-68																																																																																																															north
-90	-86		-72		-68										-90																																																																																																					north
-90	-84		-70		-68																																																																												-90																																			north
-90	-84		-70		-66																																																																									-78																																						north
-92	-88		-72		-66																																																																										-80		-86																																			north
-90	-84		-72		-66																																																-68																																																															north
-90	-86		-70		-66																																																																										-82																																					north
-90	-84		-76		-68																																																-74																																																															north
-90	-88		-72		-68																			-90																																																								-66																																				north
-92	-92		-70		-68														-86																																																											-68																																						north
-90	-90		-74		-68																																																																											-70	-92																																			north
-88	-90		-72		-68													-78																																																												-74																																						north
-92	-92		-70		-68																																																																																																															north
-90	-88		-72		-68				-96																																																																					-68																																						north
-90	-92		-72		-66																			-94																																																									-76																																			north
	-92		-70		-68										-90				-86																																																																																																	north
-88	-90	-96			-68																								-92																																																			-76	-88																																			north
-94	-88				-68													-82																																			-74																																																															north
-90			-70		-66																																																																										-78	-68	-86																																			north
	-92		-72		-68																																																-68																																																															north
-92	-90		-72		-68																																																																										-78																																					north
-90	-92		-76		-68														-86																																																																																																	north
-92	-92	-96	-76		-68				-94															-88					-94																																																																																							north
-92	-86		-70		-68																																																																																																															north
-92	-88	-96	-72		-68				-94																																																																								-88																																			north
-94	-86		-72		-66																																																																									-84																																						north
-92			-70		-68													-78																																																													-82	-64	-88																																			north
-92	-92		-72		-68																																																																																																															north
-92	-94		-72		-66																																																																										-84	-70																																				north
-92	-88	-94	-70		-68														-86																																																																																																	north
-88	-88		-72		-66																																																																																																															north
-92	-84		-72		-66																																																-74																																																															north
-92	-84		-76		-66																																																																																																															north
	-84		-72		-66																																																																									-80																																						north
-92	-86		-70		-66							-96																																																																				-66																																				north
-92	-84		-70																																																																																																																	north
-90	-84	-92			-68																		-90																																																									-68																																				north
	-94		-72		-68				-94			-94							-84																																		-76																																																															north
-90	-88				-68																																																																																																															north
-92	-90		-72		-66																																																																																																															north
-88	-90		-74		-68																																																																																																															north
-90	-90				-68																																																																																																															north
-90	-92		-72		-66																																																																										-78	-66																																				north
-88	-92		-74		-68																																																																																																															north
	-92		-70		-68													-80																																																														-72																																				north
-92	-92		-72		-68												-90																																				-76																																																															north
-90	-88		-74		-66																																																																									-68																																						north
	-88	-92	-70		-68				-96																																																																																																											north
	-84		-72		-66														-84																																																											-76																																						north
-90	-90		-72		-68																																																																																																															north
-90	-86				-68				-96																																																																								-86																																			north
-90	-88	-94	-72		-68																			-90																																																																																												north
-92	-88		-72		-68																																																																																																															north
-92	-86	-94																																																																																																																		north
-90	-88		-70		-68																																																																											-70																																				north
	-88		-70		-68				-96																																																																																																											north
-88	-84		-70		-66				-94										-84																																																													-66																																				north
-92	-84		-70		-66																																																																																																															north
-92	-86		-70		-66																																																																									-66	-84																																					north
-92	-84		-70		-66																																																																																																															north
