	-88		-74		-66	-96		-86	-90			-88		-92		-94																																																																																																				center
-94	-80	-90	-72	-24				-92	-94			-88																																																																																																								center
	-86				-60																						-92																																																																																									center
-94	-84	-96	-74	-28	-58	-96		-84	-96							-92												-96																																																																																								center
	-84	-92	-78	-26	-58	-96										-92			-80								-90	-96																																																																																								center
-92	-84		-76	-24		-96			-90			-88						-82									-92																																																																																									center
-94	-84	-92	-72	-28	-66				-92							-94			-80								-92																																																																																									center
-90	-80	-94	-78	-24					-94				-96		-90			-80																																																																																																		center
-94	-90		-76	-26	-58			-82	-92			-94	-92										-96																																																																																													center
-92	-88		-82		-58	-96		-86				-94		-92	-90	-94					-90	-96					-90																																																																																									center
-90	-86	-88	-80	-24	-60	-96			-94			-92				-94	-92							-90			-92																																																																																									center
-86	-78	-88	-72	-28	-60	-96		-90	-88			-92	-92	-90		-94																																																																																																				center
-96	-90				-64	-96		-88	-92							-94					-92						-96																																																																																									center
-94	-80		-76		-66	-96		-86	-94			-96				-96											-90																																																																																									center
-90	-90	-90	-74	-26	-58	-96		-86	-94			-96	-96			-88						-96					-90																																																																																									center
-88	-94	-94	-80			-96			-90			-92				-88			-80								-94																																																																																									center
	-82	-90	-74	-24	-58	-96		-86	-92			-96	-94			-86							-90				-94																																																																																									center
-90	-84		-74	-24	-60	-96							-96			-88								-92				-92																																																																																								center
-96	-80	-90	-76		-64	-96		-86	-90			-92	-92				-88	-78									-90																																																																																									center
-96	-88	-90	-74	-24	-64	-96						-94				-88											-90																																																																																									center
-88	-90		-82		-58	-96		-92				-88				-90											-90																																																																																									center
-96	-84	-92			-58	-96			-90			-94	-90						-78																																																																																																	center
-92	-86	-90	-80	-24		-94			-94			-96											-94				-96																																																																																									center
-88	-80	-88	-82		-60	-96			-94			-92	-94		-90	-96											-96																																																																																									center
-92	-82	-90		-26	-60	-94		-92	-92			-90	-96				-92				-92	-94					-96																																																																																									center
-92	-82	-90	-78		-64	-96			-92			-90		-90								-96																																																																																														center
-96	-84	-90	-76	-28	-66	-94		-84	-88			-94	-92			-88	-90																																																																																																			center
-90	-86		-76	-24		-96			-88			-96		-94		-88								-90			-90																																																																																									center
-90	-78		-80	-24	-60	-96		-84	-94			-92	-92					-78									-90																																																																																									center
-92	-78		-76	-26	-58	-96			-94			-92					-88		-80			-96					-96																																																																																									center
-92	-82	-92		-24		-96		-84				-90						-80																																																																																																		center
-92	-84		-76	-28	-66	-96						-96				-90											-90																																																																																									center
-90	-90		-78	-28	-66	-96			-94			-90	-96														-90																																																																																									center
-94		-90	-76			-96			-92			-94	-96														-92																																																																																									center
-88	-84		-78	-26	-60	-96		-82																			-92																																																																																									center
-90	-82	-92	-78						-88			-96	-92			-86			-80								-92																																																																																									center
-92	-88	-90	-80		-60	-96		-82							-88	-94											-90																																																																																									center
-92	-80	-88	-78	-26	-60			-92				-94	-92				-88		-80								-96																																																																																									center
-88	-88		-78		-72							-94				-86		-80									-90																																																																																									center
	-82	-90	-76	-28	-74				-88			-94				-92											-90																																																																																									center
-88	-84		-76					-82	-90			-90	-90			-86						-96					-90																																																																																									center
	-82	-90		-28	-60			-84				-92				-86											-92				-96																																																																																					center
-92			-76	-24								-96				-86						-96					-96			-96	-96																																																																																					center
-94	-80	-94		-24	-60			-84	-90			-96				-94			-84								-94			-96	-96																																																																																					center
-96	-90		-76	-28	-60				-90			-92	-96		-90	-92											-92			-96	-96																																																																																					center
	-80		-76		-68				-90			-96												-94			-94				-96																																																																																					center
			-78	-28	-68				-94			-92	-96			-86			-80								-92			-96	-96																																																																																					center
-88	-82		-78						-96							-86											-90			-96	-96																																																																																					center
-94		-90	-76		-60			-84	-94			-94	-96																-94	-96	-96																																																																																					center
	-80			-28	-60				-90			-92	-90			-86		-80									-96			-96	-96																																																																																					center
-90	-80	-90	-78		-68			-84	-90			-96		-90					-80								-96			-96	-96																																																																																					center
-94	-82		-76	-24	-68			-94	-94			-94				-92					-92		-90				-94				-96																																																																																					center
	-90	-94	-82	-28				-84				-94			-92				-84								-94				-96																																																																																					center
-94	-80	-92	-76	-24	-60			-84	-94			-92				-86		-76									-90			-96	-96																																																																																					center
-92	-78	-94	-76	-28				-84	-94			-94			-90	-92											-94			-96	-96																																																																																					center
-92	-82		-80	-26				-82				-92	-90			-86	-96					-96					-94				-96																																																																																					center
-94	-82		-78	-28	-60			-84	-92				-90			-94											-92			-96	-96																																																																																					center
-94	-90		-78	-26	-60			-84				-96	-96			-94	-86										-92			-96	-96																																																																																					center
-94	-82	-90	-78	-26				-84	-90			-92	-90			-92											-94			-96	-96																																																																																					center
-94	-80		-78	-28	-68				-90			-94	-90			-92						-96					-90				-96																																																																																					center
-94	-92	-92	-76	-24				-82				-92				-88			-80								-90				-96																																																																																					center
-88	-94		-76	-24	-60			-84				-92				-86	-88										-90			-96																																																																																						center
-88	-82			-28	-60				-94			-90		-88													-92			-96	-94																																																																																					center
-88	-78	-94	-76	-24	-60			-84	-90				-96					-78									-94			-96	-96																																																																																					center
	-82	-90	-78	-24	-72				-94			-92	-90								-92	-96					-90			-96	-96																																																																																					center
	-84		-76	-28	-72				-88			-96				-86											-92				-96																																																																																					center
-92	-80		-76	-28					-94			-94	-90									-96					-94			-96																																																																																						center
-92	-90	-90	-76		-60			-82	-90			-94				-92		-78									-96			-96	-96																																																																																					center
-94	-84	-94	-78	-26					-88			-96				-92			-82								-90			-96	-96																																																																																					center
	-86	-90	-76	-24	-60			-80	-94			-92			-92	-86											-88				-96																																																																																					center
-90	-78	-94	-76	-28	-70			-76	-88			-92					-94					-96		-92			-94				-96																																																																																					center
-88	-82		-80	-28				-80	-88			-94				-96											-94				-96																																																																																					center
-96	-84	-90	-76	-28					-88			-96	-96			-96											-92			-96	-96																																																																																					center
-94	-82		-80	-26	-60				-88			-96	-96			-96											-92				-96																																																																																					center
-94	-78	-92	-76		-60			-92	-94				-94			-96											-92	-92			-96																																																																																					center
-90	-82		-78	-24	-58			-88				-92				-86											-94			-96	-96																																																																																					center
-88	-82		-80		-70				-90				-90										-90				-94			-96	-96																																																																																					center
-88	-80			-26	-68			-80								-92		-78									-92			-96	-96																																																																																					center
-90	-92		-78		-60											-92								-94			-90				-96																																																																																					center
-92			-82	-28				-90				-94				-86											-90			-96	-96																																																																																					center
-94					-60											-94											-92				-96																																																																																					center
		-90	-78		-60			-88																						-96	-96																																																																																					center
	-82				-68							-94				-96											-92			-96	-96																																																																																					center
		-88	-78		-68							-92				-94											-92			-94	-96																																																																																					center
-90	-82		-76						-90				-92			-94		-80				-96		-94			-92			-96	-96																																																																																					center
-94	-82		-78		-60			-78	-90				-96	-92		-96			-80								-90				-96																																																																																					center
-90	-80	-88	-76	-28	-60							-92	-96			-96											-92			-96	-96																																																																																					center
-94	-82	-88	-76		-60			-88	-94				-92						-80								-92			-96	-96																																																																																					center
-92	-82		-80	-24					-90			-94				-86											-92			-96	-96																																																																																					center
-90		-90	-78		-68			-78	-94			-96	-92			-86											-92			-96	-96																																																																																					center
-92	-78		-78	-24	-68				-94			-94				-86											-90			-96	-94																																																																																					center
-90	-80		-76	-28	-60			-78	-94			-94		-88		-94						-96					-92		-96	-94	-94																																																																																					center
-90	-82	-90	-78	-26				-88				-94	-96			-96		-78												-94	-96																																																																																					center
-92	-84		-76	-28	-60				-94			-94															-90				-94																																																																																					center
-90	-82	-88	-82	-26				-90	-88			-96	-96			-86											-92			-96	-96																																																																																					center
-96	-82		-82	-26	-68				-88			-92	-90			-92								-94			-92			-94	-96																																																																																					center
-88	-80		-76		-68			-86				-96											-96				-94			-96	-96																																																																																					center
	-80	-90	-74		-60				-88			-92				-86											-90			-96	-96																																																																																					center
-92	-80	-94	-80	-28	-60				-88				-96			-94											-92				-96																																																																																					center
-94	-82		-76		-60								-92	-92		-84											-92				-96																																																																																					center
-88	-82		-76					-88	-90							-94											-92				-96																																																																																					center
-88	-90		-82		-60									-88		-84											-90			-96	-96																																																																																					center
-88	-82	-90	-76	-26	-60			-88	-90			-94				-86														-96	-94	-92	-92																																																																																			center
-88	-80	-92	-84	-24	-68				-90			-94	-96			-94			-80								-92			-96	-96	-92	-92																																																																																			center
-94	-80		-84	-28	-68			-80	-90			-94			-92	-96		-78												-96	-96	-92	-92																																																																																			center
-88	-82	-94	-76	-26					-90			-96				-86											-92			-96	-96	-92	-92																																																																																			center
-88	-82		-76	-24	-60			-88	-90			-94	-96														-90			-96	-96	-92	-94																																																																																			center
-90	-82		-84	-28								-94		-90		-96	-90					-96					-90			-96	-96	-94	-92																																																																																			center
	-82		-78		-60			-86	-90													-96					-92			-96	-94	-92	-92																																																																																			center
	-82		-76	-28	-60			-86	-90			-94	-96						-82								-90				-96	-92	-92																																																																																			center
	-82		-80	-24	-66				-90			-96	-96			-92											-92				-96	-92	-92																																																																																			center
-88	-88		-76	-24	-66				-96			-94	-92			-86			-82								-90			-96	-96	-92	-92																																																																																			center
-88	-82		-78		-60								-96		-88	-86											-92			-96	-96	-92	-92																																																																																			center
-88	-82	-90	-74	-28	-60				-90			-94	-96			-86											-90			-94		-92	-92																																																																																			center
	-82		-78		-60			-86	-90			-92	-94			-92		-76									-90			-96	-96	-92	-90																																																																																			center
-88	-84		-76	-26	-60			-86	-90			-94	-96			-86			-80								-90			-96	-96	-92	-92																																																																																			center
-92	-82		-74		-68				-90			-94	-92			-86															-96	-92	-92																																																																																			center
-88	-80	-90	-76	-28	-68			-90	-90			-94	-92			-94	-88										-90			-96	-96	-92	-92																																																																																			center
			-80	-26					-96			-96	-96	-90		-92											-92			-94	-96	-90	-92																																																																																			center
-94	-80		-76	-28	-60			-86	-90			-94				-94							-92				-92			-94	-96	-92	-90																																																																																			center
-94	-82	-90	-82	-26	-60				-90			-96	-96			-86											-92			-96	-96	-90	-92																																																																																			center
	-82		-76	-24	-60			-88				-94	-92			-94		-76									-92			-96	-96	-92	-92																																																																																			center
-88	-82			-24	-60				-96			-94										-96					-92				-96	-90	-92																																																																																			center
-96	-82		-78	-26				-88	-96							-94											-90			-96	-96	-92	-92																																																																																			center
-94	-78		-76		-66				-96			-96	-90	-94													-90			-96	-94	-92	-92																																																																																			center
-92	-82	-90	-80	-26	-66			-80	-96			-96																		-96	-96	-90	-92																																																																																			center
-90	-84	-94	-76		-58				-96			-92	-92	-88	-86	-94											-90			-96	-96	-92	-92																																																																																			center
-90	-84		-78	-26				-88	-96			-92						-82									-92			-96	-96		-92																																																																																			center
-88	-88	-92	-80		-60			-80	-94			-96				-84			-80								-92			-96	-96																																																																																					center
-96	-88		-78	-26				-86					-90			-84							-90				-92			-96	-96																																																																																					center
-94					-68			-80	-88			-92				-96											-92			-96	-96			-90																																																																																		center
-94	-84		-78	-28	-60			-80	-94			-92	-92			-96											-90			-94	-96			-92																																																																																		center
-90			-76		-60				-96				-92	-90	-94	-96											-90			-96	-96			-92																																																																																		center
-88		-90	-78	-28	-60			-86	-90			-96						-76									-90				-94			-92																																																																																		center
-88	-78		-76	-24	-60				-88			-96				-96			-80								-88			-94	-96			-92																																																																																		center
-88	-92			-26					-88			-92				-86		-78				-96								-96	-94			-92																																																																																		center
-94	-84		-78	-26	-68				-96			-92				-86						-96					-92				-96			-92																																																																																		center
-94	-80	-92	-76	-28				-92	-96				-96			-96											-90				-94			-92																																																																																		center
	-80	-90	-76	-26	-60			-84	-96			-94	-92				-90										-92			-96	-96																																																																																					center
	-78	-94	-78	-28				-86	-90			-94				-96						-96					-90			-94	-94																																																																																					center
	-84		-78	-28	-62				-90			-96				-94														-96	-96			-92																																																																																		center
-94	-84			-26	-62			-80					-96														-90			-94	-96																																																																																					center
-92	-80	-92		-26	-68			-80	-96			-96	-90														-90			-96	-96																																																																																					center
-90	-82		-78	-26	-68				-90			-96	-90			-94		-76									-90			-94	-96			-92																																																																																		center
-88	-80		-76	-28	-60				-90				-90			-86						-96	-92							-94	-96			-92																																																																																		center
-92			-82		-60			-94	-90			-94				-86		-76									-92			-94	-96			-90																																																																																		center
-90	-82		-78	-28	-60			-84	-90			-94				-86			-82								-94			-96	-96			-92																																																																																		center
-88	-82	-90	-78	-28	-60			-84				-92	-96														-90			-96	-96			-92																																																																																		center
-92	-80		-78	-28								-94				-94			-80								-92			-96	-96																																																																																					center
-90	-90		-78		-68			-84	-96			-92				-94											-92			-96	-94			-92																																																																																		center
	-82	-92	-78									-96	-92			-94											-92			-94	-96																																																																																					center
-90	-80	-90	-82	-28	-60				-90			-96				-86		-80									-92				-96			-92																																																																																		center
	-88		-78		-60			-94	-96			-94				-86											-94				-96			-92																																																																																		center
-90	-80		-82	-28	-62				-94				-96	-94				-76									-92			-96				-92																																																																																		center
-92	-80		-78	-26	-60			-80	-90	-96			-90			-94							-90				-94			-96	-96			-92																																																																																		center
-92	-90		-78	-28	-68			-88	-90			-96	-96		-88	-86						-96					-92		-96	-96	-96			-90																																																																																		center
-90	-82		-82	-26	-68			-84	-90			-96															-92			-94	-96			-90																																																																																		center
	-80		-78	-28	-60			-84	-90			-94				-94											-94			-96	-96			-92																																																																																		center
-94	-82	-90	-78		-60			-84	-90							-86											-92			-96	-96																																																																																					center
-90	-80			-26	-60				-94			-96	-90			-86											-92			-96	-96			-90																																																																																		center
-90	-82		-78		-68				-88			-96	-90			-96														-96	-94			-90																																																																																		center
-90	-80		-78	-28	-68			-84	-94			-94	-96		-92	-86			-82								-90			-94	-96			-92																																																																																		center
-94	-82		-76	-24	-60			-80	-90				-92				-88														-94			-92																																																																																		center
-90				-24	-60				-88			-96	-92			-94														-96	-96			-92																																																																																		center
-92	-88	-92	-78		-60				-88			-96				-96	-94										-94			-96	-94			-92																																																																																		center
-92	-82		-76	-26	-60			-84	-88			-94	-90	-90		-86								-94			-92			-96	-96			-90																																																																																		center
	-88	-90	-82		-68							-94															-92			-94	-94			-92																																																																																		center
-90	-82	-94			-68			-92	-94			-96															-92			-96	-96			-92																																																																																		center
-94	-82	-94	-78					-84	-90			-96	-90			-96							-90							-94	-96			-90																																																																																		center
-88			-82	-28	-60			-84	-96			-94	-96			-86			-80										-96	-96	-96			-92																																																																																		center
	-80		-78		-60				-94			-92				-86	-90	-76									-90			-96	-96			-92																																																																																		center
-88	-82		-76	-26	-60			-86				-92	-92	-94																-94	-94																																																																																					center
-88	-84		-78	-24	-68			-80	-94			-96	-92			-96											-90			-94	-96			-92																																																																																		center
-94	-90	-90	-80	-28	-68			-92	-94			-96		-88								-96					-90			-96	-96																																																																																					center
-90	-82		-78	-26	-60			-80					-90			-86											-94			-96	-94																																																																																					center
-94	-90	-90	-80	-26	-60			-84	-88			-92				-86								-94			-92				-96			-92																																																																																		center
-94	-80	-90	-76					-92	-88			-96	-96														-92			-96	-94																																																																																					center
-92	-80		-76	-26	-60			-84	-88			-96	-90			-94											-92			-96	-94			-92																																																																																		center
-90			-80		-68			-92					-94														-92			-94	-96			-92																																																																																		center
-94	-80				-68				-88			-96		-90		-94			-80								-94				-96			-92																																																																																		center
-94	-82			-28	-60				-94			-92	-96		-90			-76									-90			-96	-96			-92																																																																																		center
-88	-92	-90	-76		-60			-84	-90			-96				-94											-90				-96			-92																																																																																		center
-94	-82	-94		-26				-84	-94			-96	-90			-86											-92			-96	-96																																																																																					center
-96	-80	-90	-80	-24	-60			-84	-88			-96				-86	-88						-92	-94			-90			-96	-96			-92																																																																																		center
	-92		-76	-28	-70				-88			-94										-96					-90			-96	-96			-92																																																																																		center
-96	-78		-78		-70			-86					-92			-96											-90			-96	-96			-92																																																																																		center
-94	-90			-26				-80	-94			-96				-92											-88				-96																																																																																					center
-88	-90		-76	-28				-94	-96			-96	-96									-96					-90			-96	-96			-92																																																																																		center
-92	-90	-90	-74	-24	-60			-92	-96			-92				-86		-78				-96					-92				-96																																																																																					center
-88	-90		-76	-28	-58				-94			-96	-96			-86											-90			-96	-96																																																																																					center
-88	-88		-76	-26				-84	-90							-86											-92			-96	-96																																																																																					center
		-92			-68			-80	-96							-96											-92			-96	-96			-92																																																																																		center
	-78		-78	-28				-90	-88							-94											-90			-96	-96			-92																																																																																		center
	-88		-80					-84	-88			-96				-96	-94										-90				-96			-90																																																																																		center
-90	-82	-94	-76	-28				-78				-96	-90			-84											-90			-96	-96			-92																																																																																		center
-90	-82	-90	-80	-26	-60			-92				-94										-96					-90			-96	-96			-90																																																																																		center
-90	-80		-78	-24				-86	-92			-94	-92		-88												-92							-94																																																																																		center
	-84		-78	-28	-60							-96				-96		-80									-90			-96	-96																																																																																					center
-90	-84		-78					-92								-86											-94			-96	-96			-92																																																																																		center
	-82		-78	-24	-70				-94			-94				-86	-90	-78									-92			-96	-96			-92																																																																																		center
	-82		-78	-26	-72			-84	-94			-94	-92						-80					-92			-92			-96	-96																																																																																					center
-96	-82	-92	-80		-62			-80	-90	-94		-96				-96		-78		-96							-90			-96	-96			-92																																																																																		center
-96	-80		-78	-26								-96		-88		-96						-96					-94							-92																																																																																		center
-94	-90	-94	-76	-26	-60				-88							-84						-96					-90			-96	-96			-92																																																																																		center
	-84	-90	-80	-28	-60					-96		-96	-96			-84						-96		-94			-90			-96	-96			-92																																																																																		center
-96	-80	-94	-76		-70			-78	-88			-96	-90			-86	-90					-96					-90			-96	-96			-92																																																																																		center
-94	-90	-90	-76	-24				-84	-94			-94			-88	-84			-80											-96																																																																																						center
-88	-84		-76		-62				-88									-80									-90			-96	-96			-92																																																																																		center
-96	-84		-76	-24	-62				-94					-90								-96					-90				-96			-94																																																																																		center
-94	-84		-76		-60			-84	-90				-96														-90			-96	-96																																																																																					center
-94	-90		-76	-24	-70				-96			-96				-86						-96					-92			-96	-96			-92																																																																																		center
-96	-80		-76	-26	-70							-94	-96			-86											-92			-96	-96			-92																																																																																		center
-94	-80	-90	-76	-24	-60				-94			-92				-86						-96	-90							-96	-96			-92																																																																																		center
-90	-88		-76	-26	-60			-84	-88			-96															-92			-96																																																																																						center
-96	-90			-28	-60				-96			-96	-90				-90												-96	-96	-96																																																																																					center
-92	-80	-92	-76	-24	-70			-92	-88			-92															-90				-96			-92																																																																																		center
-94	-82			-26				-78				-94	-96			-96			-80								-90			-96	-96			-92																																																																																		center
-90	-88	-90	-78		-60				-96			-96	-90									-96					-88			-96	-96			-92																																																																																		center
-90	-86		-80	-26	-60			-84	-96			-92		-92		-96			-80					-96			-94			-96	-96			-92																																																																																		center
-90	-82	-90	-78									-94	-92		-92	-86		-78									-90			-96	-96			-92																																																																																		center
-88	-78		-80	-26	-62			-84	-96			-96	-96			-86	-90					-96					-90			-96	-96																																																																																					center
-90	-82		-80					-88				-92			-88	-96		-80				-96					-90			-96	-96			-90																																																																																		center
-88	-86		-78	-28	-70				-88			-96	-90			-96						-96					-90				-96			-92																																																																																		center
-88	-90	-94	-80	-24				-84	-88			-94															-90			-96	-96																																																																																					center
-92	-88		-76	-26	-62			-90	-94			-94				-86	-90					-96					-90				-96			-92																																																																																		center
-90	-84		-78	-24	-60			-90	-88			-92	-90														-90			-96	-96			-92																																																																																		center
-92	-80	-92	-76	-28	-60			-84				-94	-92			-96							-90				-88			-96	-96			-90																																																																																		center
-94	-88		-76	-26	-70			-78	-96			-92		-88													-90			-96	-96			-92																																																																																		center
-90	-88								-88			-94				-86											-92				-96			-90																																																																																		center
-92	-84			-28	-60			-84				-94	-90		-92	-86											-92				-96			-92																																																																																		center
-90	-82		-78	-28	-60				-96			-94				-86	-92	-76				-96					-90			-96	-96			-92																																																																																		center
-94	-84	-90	-82	-28	-60			-86				-92	-92									-96					-90				-96																																																																																					center
-94	-80	-90	-76	-26					-90							-94						-96					-90			-94	-96			-92																																																																																		center
-88	-88		-76		-70			-78	-94	-96		-92			-96				-80								-90			-96	-96			-92																																																																																		center
-90	-86		-80	-24								-92	-90														-90			-96	-96			-92																																																																																		center
-94	-84	-90	-76		-60			-84				-92			-88	-96			-80								-90			-96	-96			-92																																																																																		center
-90	-82	-92		-26	-60			-84	-88			-92	-90			-94											-90			-96	-96																																																																																					center
-94	-86	-94	-76		-62				-96			-96				-96											-90			-96	-96			-92																																																																																		center
-88	-80		-76	-26				-86	-96			-92	-90			-96		-76									-90			-96	-96																																																																																					center
-94	-82		-76		-68							-96	-90			-86													-96		-96			-92																																																																																		center
-96	-84		-76	-24				-90	-96			-96				-86						-96					-92			-96	-96			-92																																																																																		center
-96	-84	-90	-76	-28	-60			-86	-88			-92							-80								-90			-96	-96			-92																																																																																		center
-90	-80		-76		-60			-86	-88			-92				-96											-92			-96	-96																																																																																					center
-96	-80			-24	-60				-96			-96			-94	-86											-92			-96	-94																																																																																					center
-90	-84	-94	-82		-60			-86	-88			-92	-90			-86		-76									-90				-96			-92																																																																																		center
-94	-88		-76	-26					-88			-92	-90			-86			-80								-92			-94	-96			-92																																																																																		center
-94	-88		-76		-76							-94						-80									-90			-96	-96																																																																																					center
-90	-84			-26	-60				-96			-94				-92	-88		-80								-90				-96			-92																																																																																		center
-90	-82			-24	-60			-84	-88			-94	-90														-90			-96	-96																																																																																					center
-90	-80		-76		-60				-88			-96				-86			-80								-90			-96	-96			-92																																																																																		center
-94	-88		-82	-28	-60							-92			-90	-88											-90			-96	-96			-90																																																																																		center
-94	-88		-76	-24	-68							-92	-96			-86											-90				-96																																																																																					center
-90	-84	-94	-82	-26	-68			-82	-88			-92	-96			-94		-76									-94				-96			-92																																																																																		center
-90	-80		-82	-26	-60				-88			-94	-96			-96	-90										-92				-96			-92																																																																																		center
-90	-88		-76	-28	-60				-88			-96	-90			-94											-90			-96	-96																																																																																					center
-94	-82		-76	-26	-60				-96			-96				-92			-80								-92			-96	-96																																																																																					center
-94	-88	-90	-76	-28				-80	-88			-92				-86		-76				-96					-88			-96	-96			-90																																																																																		center
-90	-80	-94			-68														-80								-92				-96																																																																																					center
-88	-80		-76	-28					-96			-96	-96														-92			-94	-94			-92																																																																																		center
-94	-80		-76		-60			-82				-92															-90			-96	-96			-90																																																																																		center
-90	-88	-92		-24	-60			-92	-96			-92	-90		-90	-92						-96					-90			-96	-94			-92																																																																																		center
-90	-80	-90	-76	-28	-60			-84	-88			-96				-92							-96	-94							-96			-92																																																																																		center
-90	-80		-76	-28	-68				-88							-86						-96					-92			-96				-92																																																																																		center
	-90		-76	-24	-70			-80	-96			-92															-92			-96	-96			-92																																																																																		center
	-88		-82		-60			-78	-94			-94															-92			-96	-96			-92																																																																																		center
-92	-90		-78	-26	-60							-96	-96			-86		-80									-90			-96	-96			-90																																																																																		center
-92	-82	-92	-80		-60							-96	-90			-92			-80			-96					-90				-96			-92																																																																																		center
-92	-90	-90	-80	-24	-60			-80	-88			-96				-90											-90				-96			-92																																																																																		center
-92	-88		-78	-26	-70				-94			-92	-96			-90											-92			-94	-96			-92																																																																																		center
-94	-80		-76	-24				-82	-88			-92				-92	-94										-90				-96			-90																																																																																		center
-94	-82	-90	-76	-28	-60			-82	-88				-96			-90											-92			-96	-96			-92																																																																																		center
-90	-84		-76	-26	-60				-96			-92	-90			-92	-88	-76				-96					-92			-94				-92																																																																																		center
-90	-82		-82		-60			-80				-92				-92			-80								-92				-96																																																																																					center
-94	-80	-92	-76	-28	-60			-96				-96				-92											-88				-96			-92																																																																																		center
-94	-86		-76	-26	-68			-84	-96			-96	-92			-90			-80								-90				-96			-92																																																																																		center
-92	-82	-90	-80	-28	-70				-88			-92	-90																	-96	-96																																																																																					center
-90	-82	-94	-78	-26	-60			-82	-88			-92		-88		-86											-90			-96	-96																																																																																					center
-94	-90		-82	-26	-60			-82				-92	-90														-90			-96	-96			-92																																																																																		center
-92	-80			-26	-60				-96			-94		-90		-92											-90				-96																																																																																					center
-94	-84	-92	-82	-28	-60			-80	-96			-96	-96			-86						-96					-92			-96	-96																																																																																					center
-90			-76		-68											-90											-92			-96	-96			-90																																																																																		center
		-90	-78	-26								-92															-92			-96	-96			-90																																																																																		center
-94	-88	-90	-82		-60				-88							-90											-90				-96																																																																																					center
-90			-76		-60				-96			-96				-90		-76									-94			-96	-96			-92																																																																																		center
-90	-88		-82	-24	-60				-96			-96				-92											-92			-96	-96			-92																																																																																		center
