1	2	3	4	5	location
	-88		-66	-94	north
-92	-88	-66	-66		north
	-90	-66	-68		north
-92	-90	-82	-66		north
-92	-88	-66	-68		north
-92	-88	-66	-68		north
-90	-88		-66		north
-92	-90	-68	-68		north
-92	-90	-82	-68	-94	north
-90	-88	-68	-66		north
-90	-88	-84	-68	-94	north
-92	-88		-68	-94	north
-92	-88	-72	-66	-94	north
	-88		-66		north
	-90	-72	-66		north
-90	-88		-66		north
-90	-90	-72	-68	-96	north
-90	-90	-86	-68	-94	north
-92	-88	-88	-68		north
-92	-88		-68		north
-92	-88	-88	-66	-96	north
-92	-90		-66		north
-90	-90	-72	-66		north
-90	-96	-66	-66	-96	north
-92	-88	-72	-66		north
-90	-90	-86	-66		north
-92	-90	-72	-68	-94	north
-90	-88	-72	-66		north
-90	-90	-88	-68	-94	north
-90	-90	-72	-68		north
-90		-66	-66		north
-90	-88	-72	-66	-96	north
-90	-88	-66	-66		north
-90	-90	-88	-66	-96	north
-90	-88	-86	-66	-96	north
-92	-90	-66	-66	-94	north
-90	-88	-72	-68	-94	north
	-90	-72	-68		north
-90	-90	-66	-64		north
-90	-88		-66		north
-90	-88	-66	-66		north
-90	-92	-66	-64	-96	north
-90		-86	-66		north
-90	-92	-66	-66		north
-92		-88	-66		north
-92	-88	-66	-68		north
-90	-92	-74	-68		north
-92	-90	-66	-66	-94	north
	-88	-74	-68		north
-90		-88	-66		north
-90	-88	-66	-66		north
-90		-68	-66		north
	-88		-66		north
	-92	-72	-68		north
-92	-88	-66	-68		north
-90	-88	-66	-68		north
-90	-90	-74	-68	-96	north
-90	-88	-66	-68		north
	-90	-88	-66	-94	north
-90	-88	-74	-66	-94	north
-90	-90	-66	-66		north
-90	-88		-66		north
-90	-90	-66	-66	-96	north
-90	-88	-74	-68		north
-90	-88	-88	-66		north
-92	-90	-88	-68		north
-92	-92	-66	-66		north
-90		-74	-66		north
	-88	-66	-66		north
-90			-68		north
-90					north
-90		-66	-68		north
-90		-90	-66		north
-92	-88	-72	-66	-94	north
-92	-88	-74	-66	-96	north
-92	-90	-66	-66		north
-90	-88	-72	-66		north
-90	-88	-66	-66		north
-92	-88	-74	-68		north
-92		-90	-66		north
-90	-90	-90	-66		north
-90	-88	-90	-66		north
-90		-66	-64		north
-90	-88	-90	-66		north
-92	-88	-74	-66		north
-92	-88	-66	-68		north
-90		-88	-68		north
-90	-90		-64		north
-90	-90		-66		north
-90		-88	-66	-96	north
-92	-90	-74	-66		north
-90	-88		-68	-94	north
		-72	-66	-96	north
-90		-66	-68	-96	north
-90	-88	-90	-66	-94	north
-90	-90	-88	-66	-94	north
-90	-88	-66	-66		north
	-88	-66	-66	-96	north
-92	-88	-74	-66	-96	north
-92	-88		-66		north
-92		-96	-66		north
-90	-88		-66		north
-90	-90	-74	-66		north
	-90	-66	-68	-94	north
-90	-88		-66		north
-92	-90	-90	-66		north
-92	-88	-90	-66		north
-90	-88	-74	-66		north
-90	-92	-74	-66	-94	north
-92	-90	-66	-66		north
-90	-90	-66	-68		north
-92	-88	-72	-66	-94	north
-90		-72	-66		north
-92		-66	-68	-94	north
-92	-90	-84	-66	-94	north
-92	-88	-74	-68	-96	north
-92	-86	-86	-66		north
-92	-86	-74	-68		north
-92	-88		-66	-92	north
-90		-74	-68		north
-90	-86	-74	-68	-96	north
-90	-88	-86	-68		north
-92	-90	-86	-68		north
-90	-86		-66	-94	north
-90	-90	-66	-66	-96	north
-90	-90	-74	-68		north
-90	-88	-66	-68		north
-92	-90	-66	-68	-94	north
-90	-88	-74	-68		north
-90	-88	-84	-68		north
-90	-90	-86	-68		north
-90	-88	-66	-68	-96	north
-92	-86	-66	-66		north
	-90		-68		north
-90	-88	-72	-68	-94	north
	-90	-66	-68		north
	-88	-86	-68	-94	north
-92	-88	-66	-66	-94	north
-92	-88	-74	-66	-96	north
	-86	-86	-66		north
-90			-68		north
	-90	-66	-68	-96	north
-90	-90	-66	-68	-96	north
-92	-88	-74	-68		north
-90	-88	-74	-66		north
-90	-88		-66	-96	north
-90	-88	-74	-68	-96	north
-90	-90	-86			north
-92	-88	-66	-66	-96	north
-90	-90		-68		north
-90	-90	-74	-68		north
-92	-88	-66	-68		north
-90	-88	-86	-66		north
-92	-90	-74	-66		north
-90	-90		-66		north
-92	-90	-74	-66		north
-92	-90	-66	-68	-92	north
-90	-88	-66	-68	-96	north
-90	-86	-74	-68	-94	north
-90	-90	-74	-68		north
-90	-90	-66	-68		north
-90	-90	-66	-68		north
-92	-90	-88	-68		north
-92	-88	-66	-68	-96	north
-90	-90	-88	-68		north
-90	-88		-66		north
-90	-88		-66		north
-90	-88		-68		north
	-88	-74	-68		north
-90	-88	-66	-68		north
-90	-88	-74	-66		north
-90	-88	-66	-66		north
-92	-90	-74	-66		north
-90		-74	-68		north
-90	-88		-68		north
-90	-88	-66	-68		north
-90	-90	-66	-68		north
-90		-88	-68	-96	north
-90	-86	-66	-66		north
-90	-88	-88	-68		north
-92	-88	-66	-66		north
-90	-88	-66	-68		north
-92	-86	-74	-66		north
-92	-90	-66	-66		north
-92	-88	-66	-68		north
-92	-88	-88	-68	-94	north
-90	-88	-66	-68		north
-90	-90	-86	-66		north
-90	-88	-74	-68	-96	north
	-90		-68		north
-90	-90	-74	-68		north
-90	-90	-86	-68		north
-92	-88	-74	-68		north
-90	-90	-86	-68	-96	north
	-90	-74	-68		north
-92	-96	-66	-68	-94	north
-92	-90	-88	-68		north
-92	-96	-74	-68		north
-92	-88		-66		north
-90	-88	-74	-68		north
-92		-74	-68		north
-92		-66	-68	-96	north
-90		-74	-68		north
-92			-68	-96	north
-92		-66	-66		north
-90	-90	-88	-66	-96	north
-90	-90	-66	-68		north
-92	-90	-74	-66	-96	north
-90	-86	-88	-68	-96	north
-90	-88	-66	-68		north
-92	-88	-88	-68		north
-88	-88	-66	-68		north
-90	-90	-66	-68		north
	-88	-74	-66		north
-90	-88	-74	-66		north
-90	-88	-88	-66	-94	north
-90	-88	-74	-66		north
-90	-88	-74	-68		north
-90	-88	-74	-68	-96	north
-92	-90	-90	-68	-94	north
-92	-90	-66	-68	-96	north
-92	-88	-66	-68	-96	north
	-90	-88	-68		north
-92	-90	-74	-68		north
-92	-90		-66		north
-92	-88	-74	-66		north
-90	-90	-66	-66		north
-90	-90		-68	-96	north
-90	-90	-66	-68	-94	north
-90	-90	-88	-68		north
-92	-90	-74	-66	-96	north
-92	-88	-66	-68		north
-92	-90	-72	-68		north
-90	-90	-88	-68	-94	north
-92	-90	-90			north
-92	-88	-90	-66		north
-90	-88	-74	-68	-94	north
-90	-88		-68		north
	-88	-74	-68		north
-90	-96	-74	-68	-94	north
-90	-90	-66	-68		north
-90	-90	-66	-68		north
-86	-88	-90	-68		north
-92	-90	-66	-68		north
-90	-90	-90	-68		north
-90		-74	-66	-96	north
-90	-90	-66	-66		north
-92	-88	-90	-68		north
-92	-90	-74	-68		north
	-90	-66	-68	-94	north
-92	-88		-68		north
-92	-90	-66	-66		north
-90	-88		-68	-92	north
-92	-88	-66	-68	-96	north
-90	-90	-74	-68		north
-90	-90	-90	-66		north
-90	-90	-66	-68		north
-90	-88	-88	-68		north
-92	-90	-74	-68	-96	north
-92	-90	-90	-68		north
-90	-88	-66	-66		north
-90	-88	-66	-68	-96	north
-92		-74	-68		north
-90	-88	-66	-68	-94	north
-92	-90		-68		north
-92	-90	-74	-68		north
-92	-88	-74	-68		north
-90	-90	-88	-68	-94	north
-90	-88	-88	-68	-94	north
-90	-88	-66	-66	-96	north
-92	-88	-88	-66		north
-92	-90	-74	-68	-96	north
	-90		-68	-94	north
-90	-86	-74	-68	-94	north
-90	-88	-66	-68		north
-92	-90	-74	-68	-94	north
-92	-90			-96	north
	-96	-66	-68		north
-90	-88		-68		north
-92	-88	-88	-66	-96	north
-92	-90	-90	-68		north
-90	-90	-74	-68	-96	north
-90	-88	-88	-66		north
-92	-88		-68		north
-90	-88	-88	-68	-94	north
-90	-86	-86	-66	-96	north
-90	-88	-74	-66		north
-92	-90	-66	-68		north
-92	-90	-66	-68		north
-92	-90	-74	-68	-96	north
-90	-90	-66	-66		north
-90	-90		-68	-92	north
-90	-88	-74	-68	-94	north
-92	-88		-68		north
-90	-88	-66	-66		north
-92	-88	-90	-68		north
-90	-88	-74	-68		north
-90			-66		north
-90	-88	-74	-68		north
-90			-66		north
-92	-88	-88	-66		north
-92	-88	-88	-68		north
-90	-86	-66	-68		north
-90	-88	-74	-66		north
-90	-88	-66	-68		north
-92	-90	-88	-66		north
-92			-68		north
-92	-86	-88	-68	-96	north
	-88	-74	-68		north
-90	-88		-68	-94	north
-90	-90	-74	-68		north
-90	-88	-74	-68		north
-92	-90	-66	-68		north
-92	-90	-74	-68		north
-90	-90	-88	-68	-96	north
-92	-90				north
-92	-90	-88	-66		north
-90	-90	-66	-68	-94	north
-92	-86	-66	-68		north
-90	-90	-88	-66		north
-90	-86	-66	-68	-94	north
-90	-88		-68		north
-90	-90	-74	-68		north
-90	-88	-74	-68		north
-90	-90	-90	-68	-94	north
-92	-90	-74	-68	-96	north
-90	-88	-66	-68		north
-90	-88	-90	-66		north
	-88		-66		north
-90	-90	-66	-68		north
-90	-90	-74	-68		north
-90	-88	-88	-68		north
-92	-88	-66	-68		north
-92	-88	-90	-68		north
-90	-88	-66	-68	-96	north
-90	-88		-68		north
-92	-90	-90	-68		north
	-88	-90	-68		north
-92	-88	-90	-66	-96	north
-90	-88	-74	-68		north
-92	-90	-74	-68		north
-90	-88	-90	-68		north
-90	-88		-68		north
-92	-90	-90	-66		north
-92	-88		-66	-92	north
		-74	-68	-94	north
-90	-88		-66		north
-90			-66		north
-92	-90	-90	-68		north
-90	-88	-66	-66		north
-90	-90	-74	-68		north
-90	-90	-66	-68	-92	north
-90	-88	-90	-68		north
-88	-88	-74	-68	-94	north
-90	-88	-90	-68		north
-90	-88	-74	-68		north
-92			-68		north
	-88	-74	-66	-94	north
-90	-86	-66	-68		north
-92	-90	-66	-68	-94	north
-90	-88	-74	-68		north
-90	-90	-66	-68		north
-90	-90	-90	-66		north
-90	-88	-66	-68	-94	north
-90	-90	-74	-68	-94	north
-90	-90	-66	-68		north
-92	-90	-74	-68		north
-90	-88		-68		north
-92	-90	-74			north
-92	-90	-88	-66	-96	north
-92	-90	-66	-66		north
-92	-88	-74	-68		north
-92	-90	-88	-68	-94	north
-92	-90	-66	-68		north
	-88	-66	-66		north
-90	-90		-68		north
-92	-90	-74	-66		north
-92	-90		-68		north
-92	-90	-66	-68		north
-90	-90		-66	-96	north
-90	-88	-88	-68		north
-92	-88	-88	-68		north
-90	-88	-74	-66		north
-90	-88	-66	-66		north
-92	-90	-88	-66		north
-90	-88		-66		north
-90	-88	-90	-64		north
-90	-88	-74	-66	-94	north
		-74	-68		north
	-90	-90	-66	-96	north
-90	-88	-74			north
-90	-88	-88	-64	-96	north
-90	-88	-90	-66		north
-92	-88	-66	-66	-94	north
-90	-88	-66	-64		north
-90		-88	-68	-94	north
-92	-90	-66	-66	-96	north
-92	-88	-72	-66	-94	north
-94	-88	-66	-68		north
-90	-90		-68		north
-90	-90	-74	-68		north
-92	-88	-90	-68		north
-90	-90	-88	-66		north
-90	-88	-90	-66		north
-90	-90	-90	-66	-94	north
-88			-68		north
-92		-66	-64		north
-90	-88		-68		north
-90	-90	-90	-66	-92	north
	-88		-68		north
-92	-90	-88	-68		north
-92	-88	-66	-68	-94	north
-92	-90	-66	-68		north
	-88	-88	-66	-96	north
-90	-96	-66	-68	-96	north
-90	-90	-66	-68	-96	north
-92	-88	-66	-68		north
-92	-88	-74	-66		north
-92	-88		-68		north
-90			-66	-96	north
	-90	-90	-66		north
-90		-66	-66	-96	north
-90	-88	-90	-66		north
	-90	-74	-68		north
-92	-90	-90	-66		north
-90	-88	-74	-66	-94	north
-90	-90	-74	-66		north
-90	-88	-74	-68		north
-90	-88	-94		-96	north
	-88	-66	-66	-94	north
-92	-88	-92	-66		north
-90	-88	-74	-66		north
-92	-88	-94	-68		north
-90	-88	-92	-68		north
	-90	-66	-64		north
-90	-88		-66	-94	north
-90	-90	-74	-66		north
-90	-88	-66	-66		north
-90	-90	-92	-68		north
-90	-90	-72	-68	-96	north
-92	-90	-92	-66		north
-92	-90	-74	-66		north
-90	-88	-92	-68		north
-90	-90		-66		north
-90	-88	-74	-68		north
-90	-90	-74	-68		north
-92	-96		-68		north
-90	-88	-90	-68		north
	-86		-66	-94	north
-92		-66	-66	-94	north
-92	-88	-92	-68		north
-90		-74	-66	-94	north
-90	-90	-74	-68		north
-92	-90	-92	-68		north
-92		-74	-68		north
-90	-88		-66		north
-92	-88	-74	-66		north
-90	-90	-66	-68		north
-90	-88	-66	-68	-96	north
-90			-68		north
-90	-90	-66	-66		north
-90	-90	-74	-66		north
-90	-88		-66		north
-92	-88	-72	-66		north
-92	-96		-68		north
-92	-90	-74	-66		north
-92	-90		-68		north
-90	-88		-68		north
-92	-90	-74	-68		north
	-88	-66	-68		north
-90	-90	-66	-66	-96	north
-90		-90	-66		north
-92	-90				north
	-90	-90			north
-92		-74	-68		north
	-88		-68		north
-92	-88	-74	-66	-96	north
		-90	-64		north
		-74	-66	-96	north
-90	-90	-90	-68		north
-92	-96	-74	-68	-96	north
-90	-88	-74	-68	-96	north
-92	-88		-68	-94	north
-90	-88	-74	-68		north
-90	-90	-66	-68		north
-90	-90	-66	-68		north
-92	-90	-90	-68		north
-90	-88	-74	-68	-96	north
-92	-88		-66		north
-92		-90	-66		north
-90	-90	-66	-68		north
	-90	-66	-66		north
-90	-88	-86	-68		north
-90	-90		-68		north
-90	-88	-88	-68		north
-90	-88	-66	-68	-94	north
-90		-66	-66		north
-90	-90	-74	-66		north
	-88	-74	-68		north
-90	-90	-86	-68	-96	north
-92	-88		-66	-94	north
-90	-90	-66	-66		north
-92	-88	-66	-68		north
	-90	-86	-68	-94	north
-90	-90	-66	-68		north
	-88	-66	-68	-96	north
-90	-90		-68		north
-90		-86	-68	-94	north
-90	-90	-66	-68		north
-90	-88		-68		north
-92	-90	-74	-66		north
-90	-88	-86	-66		north
-90	-88	-86	-66		north
	-88	-74	-68		north
-90	-88		-66		north
-90	-90	-66	-66		north
-90	-90		-66		north
	-88	-86	-66		north
-90	-90		-66	-96	north
-90	-90	-66	-66		north
-92	-90	-66	-68	-94	north
-90	-88	-74	-68	-94	north
-90	-90		-66	-94	north
-90	-88	-86	-68		north
-90	-88	-74	-68		north
-90	-90	-66	-66		north
-92	-90	-84	-68		north
-90	-88	-66	-66		north
	-88	-74	-66		north
	-88	-74	-64		north
-92	-88		-66		north
-92	-88	-88	-66	-94	north
-92	-90		-66	-94	north
-90	-88	-66	-66	-94	north
-92	-90	-94	-68	-96	north
-90	-88	-66	-66		north
-92	-90		-68	-94	north
-92	-88	-90	-68		north
-92	-90	-66	-68	-96	north
-92	-90		-66		north
-92		-74	-66	-92	north
	-94	-90	-68		north
-92		-88	-66		north
-92	-90	-74	-68		north
-90	-92	-66	-68		north
-90		-74	-66	-92	north
	-90	-68	-68	-96	north
-92		-68	-68		north
-90	-88	-86	-68	-96	north
-92	-88	-74	-68	-96	north
-92	-88		-66		north
-90	-90		-66	-96	north
-90	-90	-74	-68		north
-90	-88		-66	-94	north
-92	-88	-86	-66		north
-90	-90	-74	-68	-94	north
-92	-92	-86	-64	-96	north
-90	-90	-74	-68		north
-90	-88	-68	-68	-96	north
-90	-88		-68		north
-92	-90	-74	-68	-94	north
-90	-88	-68	-66	-96	north
-90	-88	-74	-68		north
	-90	-66	-66	-94	north
-92		-74	-66		north
-92	-88	-86	-68		north
-90	-88	-86	-68	-96	north
-90	-88	-86	-66	-94	north
-90	-90	-66	-66	-94	north
-92	-88	-88	-66		north
-90	-90	-66	-68	-96	north
-92	-88	-66	-68		north
-90	-90	-74	-68		north
-92	-88		-68		north
-92	-88	-66	-66		north
-90		-74	-66		north
		-66	-66	-94	north
-92	-90	-74	-66	-96	north
-92	-90	-74	-66		north
-90	-92		-66		north
	-90	-66	-66		north
-90	-88	-86	-68	-94	north
-90	-92	-74	-68		north
-92		-66	-66		north
-90	-88	-86	-66	-96	north
		-86	-68		north
	-90	-66	-66		north
-92	-90		-66	-96	north
-90	-88	-74	-68		north
-92	-90	-66	-68	-96	north
-90	-90	-66	-66		north
-90	-92		-66		north
-92	-88	-74	-66	-96	north
	-90	-66	-68		north
		-88	-66		north
	-88	-74	-68		north
-90	-88		-66		north
	-90		-66		north
-90	-90	-88	-68		north
-92	-90	-66	-66		north
-90	-88	-86	-66		north
-92	-92	-74	-68	-96	north
-92	-90	-66	-68		north
-92	-92	-88	-68		north
-92	-88	-68	-66		north
-92		-74	-66	-96	north
-92	-90	-74	-66		north
-90	-88	-68	-66		north
-90	-92	-86	-68		north
-92	-88	-74	-66	-96	north
-90	-88	-66	-68		north
-90	-88	-74	-66		north
-92	-88		-68	-96	north
-90	-86	-74	-68	-94	north
-90	-88	-66	-66		north
-92	-88	-66	-66		north
-90	-90		-68		north
-94	-88	-66	-66	-94	north
-92	-88	-74	-68		north
-90	-88		-66	-94	north
-90	-88	-68	-66		north
-90	-90	-74	-66		north
-92	-88		-66	-94	north
	-88	-86	-66	-92	north
-90	-88	-66	-66	-94	north
-90	-88	-66	-68	-92	north
-90	-88	-88	-66		north
-90	-90		-68		north
-92	-88	-74	-66		north
-92	-90	-66	-66		north
-92	-90	-74	-66		north
-92	-88	-66	-68	-96	north
-92	-88	-88	-68	-94	north
-92	-90	-74	-66		north
-92	-92	-74	-66		north
	-90	-88	-66		north
-90	-92	-74	-66	-94	north
-90	-88	-88	-66		north
-92	-88	-88	-66		north
-90	-88	-74	-66	-94	north
-90	-90	-88	-68		north
	-88	-74	-66		north
-92	-88	-66	-68		north
-90		-68	-68	-94	north
-90	-88	-74	-66	-96	north
-92	-88	-66	-66		north
-92	-88		-66	-94	north
-92		-74	-66	-94	north
	-88	-66	-66		north
-90	-96	-76	-66		north
-92	-90	-66	-66		north
-92	-90	-66	-66		north
-90	-88	-86	-66		north
-90	-88		-66	-94	north
-90	-88	-74	-66		north
-90		-68	-68	-96	north
-90	-88	-74	-64	-94	north
-90	-88		-66	-94	north
	-92	-74	-66	-96	north
-90	-96	-68	-66	-94	north
-90	-96	-86	-66		north
-90	-90	-76	-68		north
-92	-88	-74	-68		north
-90	-88	-68	-66	-94	north
-92	-88		-64	-96	north
-90		-68	-68		north
-92	-88	-68	-68		north
-92	-86	-74	-66		north
	-88		-66	-96	north
	-88	-88	-66		north
-90	-92	-74	-66		north
-90	-90	-74			north
-92	-90	-68	-66	-94	north
-90	-90	-86	-68	-94	north
	-88	-76	-68	-96	north
-90	-88	-74	-66	-94	north
-90	-94		-66		north
-92	-88		-68		north
-92	-88	-68	-66		north
-92	-90	-86	-66	-94	north
-90	-92	-74	-68		north
-90	-90	-74	-66		north
-90	-88	-68	-68		north
-90	-88		-66		north
-90	-92	-76	-66	-94	north
-92		-88	-66		north
-90	-86	-86	-68		north
-90	-88	-74	-66		north
-90	-88	-68	-66		north
-92	-92	-74	-66	-94	north
-90	-92		-66	-96	north
-90	-90	-74	-68		north
-92		-74	-66		north
-90		-74	-66		north
-90	-92	-66	-66		north
-90	-92		-66		north
	-90	-74	-66	-94	north
-90	-86	-88	-68		north
-92	-88	-88	-66		north
-92			-64		north
-92	-90	-66	-66		north
-90	-88		-68		north
-92	-92	-68	-64		north
	-92	-68	-68		north
-92	-92	-86	-68	-94	north
	-90		-64	-96	north
	-88	-86	-66	-96	north
	-88	-68	-66		north
-92		-66	-68	-96	north
-90	-90	-86	-68		north
-92	-90	-74	-66	-96	north
-92	-92	-86	-66		north
-90	-88	-86	-66		north
	-88	-74	-66		north
-90	-90	-86	-68		north
-90	-88	-74	-68		north
-90	-88	-74	-66		north
	-90		-66		north
-90	-92	-74	-66	-96	north
-90	-92	-86	-66		north
-90	-88	-74	-66		north
-90	-88	-68	-66	-94	north
-92	-90	-84	-68		north
-92	-88	-74	-66		north
-90	-88		-66		north
-90	-92	-74	-66		north
-90	-96	-74	-66	-96	north
-90		-86	-68	-96	north
-90	-88		-68		north
-90	-90	-86	-68		north
-90	-92	-74	-66		north
-90	-90	-66	-68		north
-90			-66		north
	-92	-74	-66	-96	north
	-88		-66	-96	north
-92		-66	-66	-94	north
	-90				north
	-92	-86	-66		north
-92	-88	-86	-68		north
-90		-66	-68		north
	-88	-74	-66		north
-90	-88	-86	-68		north
-92	-88	-68	-68		north
-92	-88	-86	-68	-96	north
-90	-88	-84	-66	-94	north
-92		-74	-66		north
-90	-92	-72	-66		north
	-88		-66		north
-92	-90	-74	-66		north
-90		-82	-68		north
		-68	-66	-94	north
	-92		-66	-94	north
	-88	-84	-66		north
-94		-72	-66		north
-92	-88	-84	-66		north
-90	-88	-84	-68		north
-92	-92	-66	-66	-92	north
-90	-88	-84	-68		north
-92	-88	-68	-68		north
-90	-90	-72	-66		north
	-90		-68		north
-92	-96		-64		north
			-66		north
-90		-72	-66	-94	north
-90		-68			north
-90	-88		-68		north
-90	-88	-72	-68		north
-92	-88	-68	-66	-94	north
-92			-66		north
-90	-88	-68	-66	-96	north
-92		-72	-66		north
-90	-88	-68	-68		north
-92	-88	-68	-68	-96	north
-92	-88		-66	-96	north
-92	-88		-66		north
-90		-84	-66		north
-90	-90	-72	-66	-94	north
-90	-90	-68	-66		north
-90	-86	-86	-66		north
	-88	-70	-68		north
-90	-92	-68	-68		north
-92	-88	-68	-68	-94	north
	-88		-68		north
-92	-92	-68	-66		north
		-72	-66		north
-90	-86	-68	-66		north
-90	-88	-84	-66		north
-92	-88	-84	-66		north
	-92	-84	-66	-94	north
-90	-92		-66		north
-92	-90	-72	-64		north
-92	-88	-72	-68	-96	north
-92	-88	-68	-66	-94	north
-90		-86	-66		north
-92	-88	-68	-66		north
-90	-92	-84	-68		north
-92	-90		-66	-96	north
-90		-70	-68		north
-90	-96	-84	-66		north
-90	-88	-72	-66		north
-92	-92	-70	-66	-96	north
-90	-92	-84	-68		north
-90	-88	-72	-66		north
		-72	-66	-96	north
-90	-88		-68		north
-92	-88		-66	-94	north
-90	-88	-72	-68		north
	-88	-84	-66	-94	north
-90	-90	-84	-66	-94	north
	-90	-84	-68		north
-92	-90		-68		north
-90	-88	-72	-66		north
	-92	-68	-66	-94	north
-92	-88	-72	-66		north
-92	-90	-68	-66	-94	north
	-88	-68	-66		north
	-92	-72	-66	-94	north
-90	-88	-68	-68		north
-90	-88	-86	-66		north
-92	-92	-72	-68	-94	north
-92	-88	-68	-68		north
-90	-88	-72	-68		north
-92	-92	-82	-66	-94	north
-90		-68	-68		north
-90		-72	-66	-92	north
-92		-82	-66	-94	north
-92	-88	-72	-66	-94	north
-92	-90	-70	-68		north
-92	-90	-66	-66		north
	-88	-78	-68		north
-92	-92	-66	-66	-96	north
-92	-90	-66	-68	-94	north
		-78	-66		north
	-92		-68	-94	north
-92	-88	-66	-64		north
-90	-88	-78	-66		north
-90	-88	-74	-66	-96	north
-90	-88	-78	-66		north
-90	-92	-74	-66	-94	north
-90	-88	-74	-68	-96	north
-92	-92		-68		north
-90	-88	-72	-66	-96	north
-90	-96	-74	-66		north
-90	-92	-78	-68		north
-82	-88	-74	-68	-94	north
-92	-96	-66	-66	-96	north
-90	-88	-66	-66		north
	-88		-68	-94	north
-90	-88	-66	-66		north
-92	-90	-66	-66	-96	north
-92	-88	-66	-66		north
-92	-92		-66		north
-90	-88	-66	-66		north
-92	-88	-66	-66		north
-92			-68		north
-90	-88		-66		north
-90	-88		-66		north
-90	-90		-66		north
-92	-96	-66	-66	-96	north
-90	-92	-72	-68		north
-92	-88	-80	-68		north
-90	-92	-72	-66		north
	-88	-66	-68		north
-90	-88	-80	-68		north
-92	-90	-74	-66		north
	-88	-66	-66		north
-92	-90	-80	-68		north
-92	-88	-66	-68		north
-92	-88		-68		north
-92	-92	-72	-66		north
-92	-88		-68	-94	north
-90	-88	-66	-66		north
-90	-86		-66		north
-92	-88		-66		north
	-92	-72	-68		north
-90		-66	-66	-94	north
		-82	-66		north
-90	-90	-72	-66	-96	north
	-96		-66		north
-90	-88	-78	-66		north
		-74	-66		north
-90	-88	-66	-68		north
-90	-92	-78	-66		north
-90	-92	-74	-68		north
-92	-88	-66	-66		north
-92	-90	-66	-66		north
-90	-88	-66	-66		north
-92	-88	-64	-68	-96	north
-92	-88			-96	north
-90	-88	-74	-66		north
-90	-88		-66		north
-90	-92	-76	-68		north
-92	-88	-76	-68		north
-94	-90	-74	-66		north
-90	-88	-78	-66		north
-90	-88	-66	-66		north
-90	-88	-66	-66		north
-90	-88	-78	-68	-96	north
-92		-66	-66		north
-92	-92		-66		north
-92	-90	-66	-68	-96	north
-90	-92	-66	-68	-96	north
-92	-88	-74	-66	-94	north
-92	-88	-66	-68		north
-90	-92		-68		north
-92	-92	-74	-66	-94	north
-92	-90	-66	-68		north
-92		-66	-68		north
-90	-88	-74	-66		north
-90	-88	-66	-66	-94	north
-90	-92	-72	-66		north
	-92	-66	-68		north
-92	-92	-72	-66		north
-92	-88		-68	-96	north
	-88	-66	-68		north
-92	-92	-72	-66		north
	-88	-68	-68		north
-92	-90	-68	-68		north
-92	-92	-72	-66		north
-90			-66		north
		-82	-66		north
-92	-90	-72	-66	-96	north
-90	-92	-72	-66		north
-92	-94	-78	-68		north
-90	-88	-80	-68	-96	north
-90	-86	-74	-66	-94	north
-92			-68	-96	north
-90	-92	-74	-68		north
-90	-92	-68	-66		north
-90	-88	-72	-66		north
-92	-86	-82	-64		north
	-90	-68	-66		north
-92	-90	-82	-66		north
	-92	-72	-66	-94	north
	-92	-68	-64		north
-92			-66	-94	north
-92	-86	-72	-68	-94	north
-92		-72	-66		north
-90	-86	-68	-66	-96	north
-90	-90	-82	-66		north
-92	-86	-68	-66		north
-94	-86		-68		north
-90	-92	-68	-66		north
-90	-92	-82	-68		north
-90	-86	-68	-68	-96	north
-92	-86	-82	-68		north
-92	-86	-66	-66		north
-90	-88	-82	-68		north
-90	-86		-68		north
-92	-86		-66		north
-92	-86	-72	-66		north
-92	-92		-66	-94	north
-92	-88	-72	-66	-94	north
	-86	-82	-68	-92	north
-90	-88	-72	-68	-94	north
-92	-88	-72	-68	-92	north
-92	-92	-82	-66	-92	north
-92	-86	-72	-66		north
-92	-92	-72	-66		north
-92	-88	-82	-66	-94	north
-92	-90	-72	-66	-94	north
-92		-72	-66	-94	north
-92	-88	-82	-66		north
	-86	-72	-66	-94	north
-90		-68	-66	-96	north
-90	-86	-82	-68	-94	north
-92	-86	-68	-66	-94	north
-90	-88	-68	-66		north
-92	-88		-66		north
-92	-88	-68	-68		north
-90	-92	-72	-68		north
-90	-86	-68	-66		north
-90	-88	-72	-66		north
	-86	-68	-66	-96	north
-92	-86	-72	-66		north
-92	-88	-72	-66		north
-92	-92		-66	-96	north
-90	-92	-72	-66		north
-92	-86		-68		north
-92		-72	-68	-96	north
-90	-92	-68	-66		north
-92	-88	-82	-68		north
-92	-92	-72	-68		north
-90	-92		-66	-96	north
-90	-86	-82	-68		north
-90	-92	-72	-66		north
-92	-86	-72	-68		north
-92	-92	-72	-68	-90	north
-90	-88	-68	-68		north
-92			-68		north
-92	-92		-68	-94	north
-90	-92	-68	-68		north
	-92	-72	-66		north
-92	-92	-72	-66		north
-90	-92	-82			north
-90	-88	-72	-66		north
-92	-92	-72	-68	-94	north
-90	-92	-68	-66		north
	-92	-72	-66		north
-90	-88	-82	-68		north
-92	-88	-72	-68		north
		-72	-66	-96	north
-92	-86	-82	-68		north
	-90		-66	-96	north
-90	-92	-82			north
-90	-86	-82	-66		north
	-92	-72			north
-90	-88	-68	-68		north
-90		-72	-66		north
-90	-86	-68	-68		north
-90	-92	-72	-66		north
-90	-86	-72	-68	-96	north
-90	-90		-66		north
