1	2	3	4	5	location
-88	-90	-70	-68		north
-88	-88	-68	-68	-92	north
-88	-90	-72	-68		north
		-70	-68		north
-96	-90	-68	-68		north
-88	-90	-70	-66		north
-96	-90	-68	-68		north
-88	-90	-70	-68		north
-88	-88	-68	-68		north
-88	-88		-68		north
-88	-90	-70	-68		north
-94	-92	-68	-68		north
-88	-92	-68	-68		north
		-72	-68	-92	north
	-92	-68	-64		north
-94	-92	-68	-68		north
-88	-90	-70	-66	-90	north
-88	-90	-70	-66	-96	north
	-90	-66	-68		north
-94	-88	-70	-68		north
-94	-96	-66	-68		north
-96	-92	-70	-68		north
-96	-92	-70	-68		north
-92	-90	-68	-68		north
-90	-84	-70	-64		north
-88	-86	-70	-66	-96	north
-90	-90	-68	-64		north
-90	-86	-70	-66		north
-90	-88	-68	-68	-90	north
-92	-84	-68			north
-88	-84	-70	-64	-92	north
-90	-86	-68	-66		north
-92	-86	-72	-68		north
-92	-88	-70	-64		north
-92	-88	-70	-66		north
-90	-88	-72	-68	-92	north
-92	-88	-70	-66	-92	north
-94	-88	-70	-68		north
-94	-88	-66	-68		north
	-88				north
-92	-88	-70	-68		north
-86	-84	-68	-68		north
-90	-84	-70	-68		north
-88	-86	-70	-68		north
-92	-86	-68	-68	-96	north
-88		-70	-68		north
-92	-84	-66	-68		north
-94	-88	-68	-68		north
-94	-88	-72	-68		north
-88	-86	-68	-64		north
	-86	-70	-64		north
-88	-84	-68	-68		north
-92	-84	-70	-68	-92	north
-88	-88	-70	-68		north
-92	-86	-70	-68		north
-88	-86	-72	-66	-90	north
-92	-88	-70	-66		north
-92	-86	-68	-68	-90	north
-92	-88	-68	-64		north
-92	-84	-70	-68		north
-92	-86	-66	-66	-88	north
-88	-86	-70	-64		north
-92	-86	-72	-66	-94	north
-92	-86	-68	-68		north
-92	-88	-72	-68		north
-92	-88	-68	-68	-96	north
-92	-86	-72	-66		north
-86	-88	-70	-64		north
-94	-84	-70	-68		north
-88	-84	-72	-68		north
-94	-88	-70	-68		north
-92	-86	-66	-68		north
-92	-86	-72	-68	-96	north
-94	-88	-72	-68		north
-94	-84		-64		north
-92	-86	-70	-64		north
-92	-84	-68	-68		north
-90	-86	-70	-68		north
-92	-88	-70	-64		north
-92	-84	-68	-68	-90	north
	-84	-70	-68		north
-88	-86	-72	-64		north
-94	-90	-70	-64		north
-88	-86	-70	-64		north
-86	-88	-72	-68		north
-92	-84	-70			north
-92	-84	-68	-68		north
-94	-88	-70	-68	-90	north
	-90	-70	-68		north
	-90	-68	-68		north
-88	-86	-70	-66	-92	north
-88	-86	-70	-68		north
-88	-90	-66	-64		north
-94		-72	-66	-90	north
	-86	-68	-68		north
-94	-90	-70	-66	-92	north
-88	-90	-68	-68		north
	-88	-72	-68		north
-92	-86	-72	-66		north
-88	-88	-68	-62		north
-94	-86	-72	-66		north
-88	-88	-70	-68		north
-94	-86	-72	-66		north
-92	-88		-66	-96	north
-92	-86	-68	-68		north
-94		-70	-66		north
-88	-90	-68	-64	-92	north
-94	-90	-64	-68	-94	north
	-88		-68		north
-94	-88	-70	-68		north
-88	-90		-66		north
-88	-90	-70	-68		north
-94	-90	-68	-68	-92	north
-94	-90		-64		north
-88	-84	-70	-66		north
	-92	-68	-66		north
-88	-86		-66		north
-90	-86	-68	-66	-92	north
	-94	-70	-66		north
-94	-90	-70	-68		north
-94	-90	-68	-66	-92	north
-88	-90	-72	-68		north
-94	-86	-70	-68	-92	north
-88	-90	-70	-66	-90	north
-94	-90		-66		north
-92	-88	-70	-64	-94	north
-88	-88	-72	-66	-94	north
-94	-92	-70	-68	-92	north
-88	-90	-68	-68	-90	north
-96	-92	-72	-68	-94	north
-88	-92	-68	-68	-92	north
-92	-92	-68	-68		north
-88	-88	-68	-68		north
	-88	-72	-68	-96	north
-92	-92	-70	-66	-92	north
-96		-68	-68	-90	north
-94	-90		-66	-92	north
-94	-90	-68	-64		north
-96	-88	-70	-68		north
-88	-88	-68	-68		north
-88	-88	-72	-68		north
-88	-90	-68	-68		north
-94	-88	-68	-68		north
-88	-92	-72	-68	-90	north
-96	-92	-68	-68		north
-88	-90	-70	-64	-92	north
-88	-92		-68	-94	north
-94	-90	-72	-68	-96	north
	-88	-68	-64	-96	north
-94	-90	-74	-68		north
-94	-92	-70	-68		north
-94	-90	-68	-68		north
-94	-94	-72	-68	-92	north
	-88	-68	-68		north
-92	-88	-68	-68		north
-92		-70	-64		north
	-88	-68	-66	-92	north
-92	-86	-72	-68	-96	north
-94	-90	-68	-64	-88	north
-88	-90	-68	-68		north
-88	-90	-70	-68	-96	north
-88	-86	-68	-68	-92	north
-88	-86	-74	-64		north
-94	-90	-68	-68	-94	north
-90	-88	-68	-68		north
	-90	-72	-68	-92	north
-88		-68	-68	-90	north
-94	-88	-72	-64		north
-96	-88	-70	-68	-96	north
-94	-88	-70	-68	-92	north
-88	-88	-68	-64		north
-94	-86	-72	-64	-92	north
-94	-90	-70	-68	-90	north
	-90	-66	-68		north
-94	-88	-70	-68		north
-88	-90	-66	-66		north
-92	-88	-72	-64		north
-86	-90		-66		north
-94	-86	-72	-66		north
-86	-90	-66	-68		north
	-90	-72	-66		north
-92	-86	-68	-64		north
-88	-88	-68	-68	-96	north
-86	-86	-70	-68		north
-92	-88	-70	-64		north
-88	-90		-64		north
-88	-88	-68	-68		north
	-90	-70	-68		north
-92	-90	-68	-68		north
-88	-90	-70	-68		north
-86	-86	-68	-68	-96	north
-94	-90	-68	-68		north
-88	-88	-72	-64		north
	-90	-68	-64		north
-94	-88	-72	-68		north
-88		-68	-68		north
-94	-88	-68	-68	-92	north
-92	-90		-64	-92	north
-92	-88	-72	-64		north
-92	-88	-70	-68		north
-88		-70	-68		north
-92	-90	-70	-64		north
	-90	-72	-68	-96	north
-92	-88	-70	-68		north
-96	-90	-70	-68		north
-88	-90	-68	-68		north
-96	-90	-70	-68		north
-88	-88	-68	-68		north
-86	-90	-68	-68		north
-92	-86		-68		north
-92	-90	-70	-68		north
-94	-90	-68	-64		north
-90	-90	-70	-64		north
-92	-86	-72	-68		north
-94	-90	-68	-68		north
	-90	-66	-68	-94	north
-92	-90	-72	-64		north
-94	-88	-70	-64	-94	north
-88	-86	-68	-68	-96	north
-92	-86	-72	-64		north
-94	-88	-68	-68	-92	north
	-90	-72	-68		north
-88	-88	-72	-68		north
-92	-90	-72	-68		north
-88	-86	-72	-68		north
-92	-86	-72	-64		north
-88	-86	-68	-64		north
-88	-88	-68	-68		north
-94	-90	-72	-68		north
-88	-88	-66	-68	-96	north
-88	-90	-72	-68		north
-88	-88	-72	-68		north
-94	-90	-66	-68		north
-86	-86	-68	-68	-96	north
-86	-90	-70	-64		north
	-90	-68	-68	-92	north
-88	-90	-68	-68		north
-92	-90	-72	-68	-88	north
-88	-90	-66	-68	-96	north
-92		-70	-64	-94	north
-92	-90	-72	-64		north
-86	-90	-68	-68		north
-92	-86	-66	-64		north
-92	-88		-68	-92	north
-88	-90	-68	-66	-94	north
-96	-90	-66	-68	-96	north
-94	-86	-70	-64		north
-88	-90	-68	-64		north
-92	-90	-68	-68		north
-94	-90	-70	-68		north
-88	-90	-68	-68	-96	north
-86	-86	-70	-68	-92	north
-92	-86	-72	-64		north
-94	-90	-68	-68		north
-94	-90	-68	-64		north
-88	-86	-68	-68	-94	north
-88	-90		-68	-96	north
-88	-88	-70	-68		north
-88			-64		north
	-88	-72	-64		north
-94	-90	-72	-66		north
-88		-72	-68		north
-92	-88	-68	-64	-96	north
-94	-90	-72	-66		north
-92	-90	-70	-64		north
-86	-88	-68	-64	-96	north
-88		-70	-68		north
-92	-88	-68	-68		north
-94	-88	-68	-64		north
-92	-88	-70	-64		north
-92	-88	-68	-68		north
-92	-90	-72	-64		north
-92	-90	-66	-68	-90	north
-92	-90	-70	-64		north
-92	-90	-66	-64		north
-94	-88	-70	-68	-96	north
-94	-86	-66	-68		north
-92	-86	-70	-64		north
-88	-86	-70	-68		north
-94	-88	-68	-68		north
	-86	-70	-68		north
-94	-86	-70	-68		north
-94	-90		-64		north
-94	-90	-66	-64		north
-94	-92	-72	-68	-94	north
-92	-90	-72	-68	-92	north
	-90	-66	-68		north
-88	-90	-72	-64		north
-88	-86	-66	-64	-96	north
-92	-90	-72	-68		north
-94		-72	-68		north
-92	-88		-68		north
-94	-88	-72	-64		north
-94	-90	-72	-66		north
-92	-88		-68		north
-94	-88	-72	-68		north
-94	-86	-66	-64	-90	north
-88	-90	-68	-64		north
-92	-90	-70	-68		north
-94	-88	-72	-66	-90	north
-88	-88	-66	-66		north
-94	-90	-68	-68		north
-88	-86	-72	-68		north
-88	-90	-72	-68		north
-88	-90	-68	-64	-92	north
-88	-86	-72	-64		north
-86	-90	-68	-68	-96	north
-94	-86	-72	-68		north
-94		-72	-64		north
-86	-90	-72	-64		north
-90	-86	-72	-68		north
-88	-92		-64		north
-88	-88	-70	-68		north
-94	-90	-72	-68	-96	north
-94	-88	-72	-64	-90	north
-94	-86	-72	-66		north
-94	-90	-72	-68	-94	north
-90	-86	-66	-68		north
-88	-90	-70	-68		north
-94	-86	-74	-68	-92	north
-92	-90	-68	-68	-94	north
-88	-88		-68		north
-94	-88	-68	-66	-92	north
-94	-90	-68	-68		north
-92	-90	-72	-68		north
-88	-88	-68	-68		north
-90	-90	-68	-66		north
-88	-90	-72	-68	-96	north
-88	-92	-72	-68		north
-94	-90	-72	-66		north
-88	-92	-66	-64		north
-94	-92	-72	-64		north
-94	-86	-68	-64		north
-94	-90	-68	-68		north
-88	-90	-72	-66		north
-86	-88	-72	-64		north
-88	-86	-68	-64		north
-86	-90	-70	-68	-94	north
	-90	-68	-68		north
-94	-90	-68	-64		north
-94	-90	-72	-68		north
-94	-86		-68	-92	north
	-90	-72	-66		north
-88		-70	-66		north
-94	-88	-68	-66		north
-94	-84	-70	-68		north
-94	-90	-68	-68		north
-92	-88	-72	-68		north
	-90	-68	-66	-94	north
-94		-66	-64		north
-94	-88		-66		north
	-90		-64		north
-92	-90		-64	-92	north
-88		-72	-68		north
-92		-68	-64	-90	north
-92	-92	-72	-68		north
	-90	-72	-64		north
-88	-88	-68	-64		north
	-92	-72	-68		north
-86	-90	-68	-68		north
-88	-90		-68		north
-94	-94	-72	-68		north
-94	-90	-72	-68	-92	north
-88	-86	-72	-68		north
-88	-90	-72	-64	-90	north
-94	-86	-68	-64		north
-92	-90	-72	-64		north
-88	-90	-72	-68		north
-92	-90	-66	-66		north
-88	-92	-66	-68		north
-94	-90	-70	-64		north
-88	-88	-68	-66		north
-88	-92	-68	-66		north
-94	-90	-74	-64		north
	-90	-72	-68		north
-94	-90	-72	-64		north
-88	-90	-72	-64		north
-86		-72	-66		north
-94	-90	-68	-66		north
-88	-90	-72	-66		north
-88	-92	-68	-64	-92	north
-88	-88	-68	-66	-90	north
-88	-90	-72	-64		north
-88	-90	-70	-64	-92	north
	-90	-72	-68	-96	north
	-88	-72	-66		north
-88	-90	-70	-66		north
-94	-90	-74	-68		north
-94	-92	-70	-64		north
-94	-86	-70	-64		north
	-90	-74	-66		north
-92	-90	-68	-66	-90	north
	-86	-74	-66	-90	north
	-96		-68		north
-94			-66		north
-94	-86	-68	-66		north
-94	-90	-70	-64		north
-94	-88	-68	-66		north
-96	-90	-68	-64		north
-88	-90	-68	-64		north
	-90	-68	-68		north
-90	-90		-68		north
-86	-90	-70	-66		north
-88	-90	-72	-68		north
-94	-90	-70	-64		north
-88	-88	-74	-64		north
-94	-90	-74	-68		north
	-88	-70	-64		north
-94	-90	-68	-66		north
-94	-86	-74	-66		north
-86	-88	-68	-66	-96	north
-94	-90	-74	-68		north
-94	-90	-74	-68		north
-88	-86	-72	-68		north
-88	-94	-68	-68	-92	north
-88	-92	-72	-64	-92	north
-94	-86	-72	-68	-94	north
-94	-86	-68	-64		north
	-90	-72	-64		north
-94	-92	-74	-68		north
-88	-86	-72	-68		north
-94	-92	-72	-64	-92	north
-94	-86	-68	-64		north
-94	-90	-72	-66		north
	-90	-72	-68	-92	north
	-86	-68	-66		north
-88	-86	-74	-68	-96	north
-88		-72	-64		north
	-90	-72	-64		north
-88	-86	-72	-64		north
-88	-92	-72	-68	-90	north
-94	-86	-72	-68	-92	north
-94	-90		-66		north
-88	-88		-66		north
-88	-90	-72	-64		north
-94	-86	-72	-66		north
-92		-68	-66		north
-88	-92	-74	-66		north
-94	-90	-72	-64	-94	north
-94	-90	-68	-68		north
-94	-92	-72	-66		north
-94	-90	-68	-68		north
-94	-88	-72	-68		north
-92	-92	-70	-66	-94	north
-88	-90	-68	-68	-90	north
-94	-90	-72	-68	-90	north
-94	-88	-72	-64		north
-86	-90	-72	-68	-92	north
-94	-90	-72	-66		north
-94	-90	-68	-66	-90	north
-96	-86	-72	-68	-96	north
-94	-86	-72	-68	-92	north
-88	-86	-72	-64	-94	north
-94	-86	-68	-64		north
-94	-88	-72	-68		north
-94	-86	-72	-68	-94	north
-94	-90	-72	-68		north
-90	-86	-72	-68	-90	north
-88	-88	-74	-68	-90	north
-94	-90	-68	-68		north
-88	-90	-74	-68	-94	north
-94	-88	-72	-64		north
-94	-94	-72	-68	-94	north
-94	-88	-72	-64	-92	north
-86	-88	-68	-68		north
-92	-90	-72	-68		north
-94	-86	-74	-64		north
-88	-88	-68	-68		north
	-90	-72	-68	-92	north
-92		-68	-64		north
-92	-86	-68	-68		north
	-86	-72	-68	-92	north
-92	-90	-72	-64	-94	north
-88	-90	-72	-68		north
-94	-92	-72	-68	-94	north
	-90	-72	-68	-94	north
-94	-90		-64		north
-90	-86	-72	-64		north
-92	-90	-68	-64	-92	north
-94	-90	-74	-68	-96	north
-92	-88	-74	-64		north
-94	-86	-68	-68		north
-88	-90	-72	-66	-94	north
-88	-90	-74	-68	-92	north
-94	-88	-68	-68		north
-92	-86	-72	-68		north
-94	-88	-66	-64		north
-94	-86	-74	-68	-90	north
-92	-90	-72	-66	-92	north
	-90	-66	-68		north
-92	-88	-74	-68		north
-92	-86	-72	-64		north
-92	-86	-74	-66		north
-92	-88	-72	-68		north
-88	-90	-68	-68	-90	north
-86	-88	-74	-68		north
-88	-88	-72	-64	-90	north
-92	-90	-72	-64	-92	north
-92	-90	-72	-64		north
-92	-90	-74	-68		north
-94	-88	-74	-64		north
	-90	-72	-64	-92	north
-82	-86	-68	-66		north
-88	-88	-72	-68		north
-94	-88	-72	-68		north
-96	-90	-66	-68		north
-92	-88	-74	-68		north
-88	-86	-68	-68		north
-94	-88	-74	-68		north
-90	-88	-72	-68		north
-94	-88	-66	-68	-90	north
-96	-86	-68	-64		north
-94	-90	-74	-64		north
-94	-90	-72	-68		north
-94	-88	-66	-64		north
-92	-90	-68	-68	-92	north
-88	-90	-72	-64		north
-94	-90	-68	-64		north
	-86	-68	-68	-92	north
-88	-86	-72	-68		north
	-90	-72	-68		north
-94	-90	-66	-64		north
-88	-90		-64	-92	north
-88		-68	-68	-94	north
-94	-90	-74	-68		north
	-86	-72	-68	-92	north
-94	-88	-66	-64		north
-94	-90		-68		north
-94	-90	-72	-66		north
-96		-66	-66		north
-88	-90	-74	-68		north
	-90	-72	-68		north
-88	-88	-74	-66		north
-94	-92	-72	-64		north
-94	-90	-72	-68		north
-88	-88	-68	-68	-90	north
-94	-96	-72	-64		north
-88	-84	-72	-64		north
	-86	-74	-66		north
		-72	-64		north
-88	-88		-64		north
-92	-90	-72	-68		north
-88	-86	-72	-68		north
-94	-86	-66	-64		north
-94	-88	-72	-64		north
-86	-90	-72	-64	-92	north
-88	-90	-66	-68		north
-94	-90	-68	-64		north
-94	-86	-72	-66		north
-90	-88	-68	-66		north
-88	-88	-66	-68		north
-94	-92	-72	-68		north
-94	-86	-68	-64		north
-94	-86	-66	-64		north
-88	-90	-74	-68		north
-88	-86	-66	-64		north
-86	-90	-74	-64		north
-94		-66	-68		north
-88	-92	-72	-64		north
-92	-90	-66	-64		north
-88	-92	-74	-68	-96	north
-94	-92	-72	-66		north
-94	-92	-66	-66		north
-94	-90	-72	-66		north
	-90	-72	-64		north
-92	-90	-66	-68	-92	north
-94	-88	-74	-64	-92	north
-94	-88	-72	-64		south
	-86				south
	-84		-88	-92	south
-92	-76	-78	-82	-92	south
-92	-76		-82	-90	south
-90	-84	-78	-76	-92	south
	-84	-78			south
-90	-84		-82	-92	south
-90		-76	-82	-92	south
	-84		-88	-92	south
-90	-84		-88	-92	south
-96	-84	-78	-76	-92	south
-92			-82		south
-90	-84		-88	-90	south
-96	-84	-78	-82		south
-90	-84		-76	-92	south
-92	-84		-82	-90	south
-92	-84	-80		-90	south
-92	-84		-78	-92	south
-92	-84		-76		south
-92	-84	-78	-82	-90	south
-90	-84	-78	-76	-90	south
	-84		-88	-92	south
-92	-84		-82	-92	south
-92	-86	-80	-88	-90	south
-90	-82	-78	-76	-90	south
	-76	-78	-82	-90	south
-90	-84		-76	-90	south
-90	-84	-78		-92	south
-94	-76		-76	-92	south
-90	-84	-78	-82	-92	south
-96	-76		-82	-92	south
	-84		-82	-90	south
-92	-86	-82	-88	-92	south
-92	-84	-78	-76		south
-90	-84		-88		south
-92	-74		-88	-92	south
-92	-76		-82	-92	south
	-84	-78		-90	south
-90	-84		-82		south
-90	-76		-86	-92	south
	-76	-78	-88		south
-90	-76		-90	-92	south
-88	-84		-76	-92	south
-92	-84		-82		south
-92	-76	-80	-82	-92	south
-92	-84	-78	-88	-92	south
-92	-84	-76	-76	-92	south
-90	-82	-76		-92	south
-90			-76	-94	south
-88	-84		-82	-90	south
	-74		-76		south
	-76	-78		-92	south
-90	-82		-86	-90	south
-90	-84		-76		south
-88	-84	-78	-88		south
-94	-74	-80		-92	south
-94	-84	-82	-88	-92	south
-88		-78	-82	-92	south
-90	-84		-76	-92	south
	-86	-78	-86	-94	south
-94	-82	-76			south
-92	-76		-88	-90	south
-88	-84	-78	-82		south
-96	-84	-76	-76	-90	south
-88	-86	-78	-82	-92	south
-92	-84			-92	south
-92	-84		-82		south
-92	-84	-78	-88	-92	south
-92	-84		-82		south
-88	-82		-76	-92	south
-88	-86		-76	-90	south
-92	-76		-82	-90	south
	-84		-82		south
-92	-84		-88		south
-88	-76	-78	-76	-92	south
-92	-84		-82	-90	south
-92	-76		-88	-92	south
-90	-84		-74	-92	south
-90			-76	-92	south
	-86	-78	-88		south
-88	-84		-76		south
-92	-76		-86	-90	south
	-84		-88		south
-88	-84	-78	-82	-92	south
-92	-76		-84		south
-88	-84	-76	-76	-92	south
-92	-84	-78	-88		south
-96	-76		-88	-92	south
-92	-84	-78	-82	-92	south
-88	-84	-78	-82	-92	south
-90	-76		-82	-92	south
-92	-86	-78	-82	-90	south
-92	-84		-76	-92	south
-90	-82		-82	-92	south
-92	-82	-78	-82	-92	south
-92	-84	-78	-88	-92	south
	-84		-88	-92	south
-92	-84		-82	-92	south
-88	-84	-78	-82	-90	south
-90	-82		-82	-92	south
-92	-84	-78	-88	-90	south
-92	-84	-78	-76	-94	south
-92	-76		-88	-92	south
-92	-84	-78	-76	-92	south
	-84		-76		south
-92	-76	-78	-82	-92	south
-92	-84		-76	-94	south
	-84		-80	-92	south
-94	-84	-78	-82	-92	south
-90	-84		-76		south
	-76		-88	-90	south
-92	-84		-82		south
-94	-76	-78	-88	-92	south
	-76	-78	-76	-92	south
-90	-84		-82	-92	south
-88	-84	-78	-82	-94	south
			-82	-92	south
-88	-84	-82	-76		south
-90	-86	-78	-76	-92	south
-92	-74				south
-88	-86		-82	-92	south
-92	-76		-76	-92	south
-90	-76		-82	-92	south
-88	-84	-78	-82	-92	south
-92	-76		-82	-94	south
-90	-86		-82	-94	south
-88	-84		-82	-92	south
-92	-84		-88	-92	south
-92	-82		-76		south
	-86		-76	-92	south
-92	-84		-82	-92	south
	-76		-76	-92	south
-92	-86	-78	-86	-94	south
-90		-78	-82		south
-88	-84	-78		-92	south
-92	-86		-82		south
-90	-84		-82		south
-88	-84			-92	south
	-84		-76	-92	south
-88	-84	-80	-76	-92	south
-92			-76	-94	south
-88	-76				south
-92	-76	-78	-76	-92	south
-88	-76		-76	-96	south
-88	-84	-78	-88		south
-94	-76		-88	-92	south
-92	-76		-88	-90	south
-88	-84	-78	-84	-92	south
-94	-84		-84	-92	south
-94		-78	-78	-94	south
-92	-84		-82	-90	south
-88	-86		-88	-92	south
-88	-76		-76	-94	south
-88	-76	-78	-76	-94	south
-92	-84		-76	-92	south
-96	-84		-82	-92	south
-92	-76		-76	-94	south
-90	-76		-82	-90	south
-96	-76		-74	-92	south
-96	-86		-88	-90	south
	-84		-86	-90	south
-92	-76	-78	-76	-92	south
-88	-84		-76	-92	south
-88	-86		-88	-90	south
-92	-86	-78	-84	-90	south
-92	-86	-78	-82	-94	south
			-82	-92	south
-92	-76	-78	-84	-92	south
	-76	-78	-76	-92	south
-94			-76	-92	south
-92	-86	-78	-82		south
-88	-76		-82	-92	south
-92	-76	-78	-82		south
-92	-84	-78	-82	-92	south
-94	-76		-76	-94	south
-88	-86	-80		-92	south
	-84		-88	-92	south
-88			-82	-94	south
-92	-84	-78	-82	-90	south
-88	-84	-78	-88	-92	south
-94	-76	-78	-76	-94	south
-92	-84		-82		south
-90	-84	-82	-88	-92	south
-96	-84	-78	-76	-90	south
-92	-76		-84		south
-88	-84		-84		south
-92	-82		-84	-92	south
-88	-84	-78	-76		south
-90	-84		-82		south
-90	-84	-78	-82	-92	south
-90	-76		-82	-92	south
	-84		-82	-92	south
-88	-86		-82	-94	south
-90		-78	-88	-90	south
-90	-86		-76	-94	south
-90			-88		south
-92	-76		-82		south
-88	-84	-78	-82	-94	south
-94	-84		-82	-90	south
-88	-84			-94	south
-90	-76	-78	-76	-92	south
-88	-84			-90	south
-90	-86	-78	-90	-92	south
-92	-84		-82		south
-90	-76	-78	-80	-92	south
-88	-84	-76	-82	-92	south
-88			-76	-92	south
-92	-82	-78	-86		south
-92	-84		-76	-92	south
-90	-84	-78	-82	-92	south
-90	-84	-78	-86	-92	south
-90	-84		-80	-96	south
-92	-76	-78	-82		south
-94	-84	-78	-86	-94	south
-92	-84	-78	-82	-94	south
-92	-84		-76		south
-92	-84		-82	-92	south
-88	-84	-78	-86	-92	south
-92	-84		-82	-92	south
-90	-84		-82	-92	south
-88	-84		-76	-92	south
-88	-76	-78	-92	-94	south
-92	-84	-78	-90	-92	south
-90	-74		-80	-90	south
-90	-84		-82		south
-92	-76		-90	-92	south
-90	-76		-82	-92	south
-92	-84	-80	-80	-92	south
-90	-84	-78	-78	-92	south
-90	-84		-78	-94	south
-90	-86	-78	-78	-92	south
-94	-84		-86	-90	south
-88	-84		-80	-92	south
-92	-84	-78	-80	-92	south
-96	-84		-80	-92	south
	-84		-88	-92	south
-92	-84	-78	-80		south
-88	-76		-80		south
-92	-84		-80	-92	south
	-86		-88	-94	south
-88	-84	-78		-92	south
-92			-90	-94	south
-88	-86		-80		south
-92	-84		-82	-92	south
	-84		-80	-92	south
-90	-76	-78	-78		south
-92	-84				south
-90	-84	-78	-80		south
-90	-84			-94	south
-88	-76		-78	-92	south
-88	-84	-78	-86	-92	south
-92	-84		-84		south
-92	-76	-80	-84		south
-94	-86		-88	-92	south
-90	-86	-80	-78	-90	south
-88	-84	-78	-78	-92	south
-92	-76		-88		south
-92	-84	-78	-76	-94	south
-92	-84	-78		-94	south
-90	-84		-84	-92	south
-90	-76			-94	south
-92	-76	-90	-78	-94	south
-90	-84		-84	-92	south
-90	-86	-76	-84	-94	south
-88	-84	-76	-84	-94	south
-88	-84	-76	-84	-94	south
-88	-86		-86	-92	south
-94	-86	-90	-78	-90	south
-94	-86		-86	-90	south
-90	-74	-78	-84	-94	south
-92	-84	-86	-78	-92	south
-88	-74		-84	-90	south
-88	-76	-78	-80	-94	south
-88	-86		-78	-94	south
-92	-84	-80	-78	-94	south
-90	-84	-78	-78	-94	south
-90	-76		-94	-94	south
-92	-76	-78	-86	-92	south
-88	-76		-78	-92	south
-92	-84		-78	-90	south
-94	-84		-78	-90	south
-88	-84		-78	-92	south
-90	-88		-90	-94	south
-92	-76		-82		south
	-76	-86	-84	-92	south
-92	-84	-80	-80	-92	south
-92	-86	-78	-78	-92	south
-94	-84	-80	-90	-94	south
-88	-84	-76	-82	-94	south
-90	-84		-86		south
-94	-76	-78	-90	-92	south
-90	-86		-84		south
-90	-84	-78	-82	-92	south
-92	-86	-78	-82	-92	south
-88	-84				south
-88	-84	-78	-82	-94	south
-88	-86	-78	-76	-94	south
-96	-84	-90	-86	-92	south
-88	-86		-88	-92	south
-92	-76		-88	-92	south
-92	-76		-82	-94	south
-92	-86	-78	-88		south
	-84		-76		south
-88	-84	-80	-88		south
-88	-76		-76	-92	south
-92	-84	-88	-76		south
-92	-84	-78			south
-88	-76	-78		-94	south
-92	-76	-92	-82	-92	south
-88	-84	-78	-88		south
-92	-84	-78	-82	-92	south
-90	-84	-78	-76	-94	south
-88	-84		-76		south
-88	-86	-78	-86	-92	south
-92	-84		-78	-92	south
-88	-76		-82	-94	south
-90	-76	-78	-76	-92	south
-92	-84	-78	-76		south
-92	-84	-80	-86	-96	south
-88	-84		-82	-90	south
-92	-84	-78	-80	-92	south
-90			-80	-94	south
-88	-76	-76	-84	-92	south
-90	-84		-92		south
-92	-84	-78	-78	-96	south
-90	-84	-78	-90	-94	south
-92	-84		-78	-94	south
-90	-76	-78	-78	-92	south
-88	-84	-78	-78	-94	south
-90	-76	-76	-76	-92	south
-92	-86	-80	-88	-92	south
-92	-84	-90	-88	-92	south
-92	-82	-78	-88	-94	south
-90	-86		-82	-92	south
-90	-82		-78	-92	south
	-76		-82		south
-92	-84		-78	-94	south
-94	-84	-78	-76		south
-92	-84	-78	-78		south
-92		-92	-90	-92	south
-88	-84	-78	-76		south
-88	-84	-78	-82	-94	south
-90	-86	-80	-80	-94	south
-90		-78	-82	-92	south
-88	-86		-84	-94	south
-90			-78		south
	-84		-82	-92	south
	-84	-80	-78	-92	south
-92		-80	-82	-94	south
-90	-76	-78	-82	-92	south
	-76		-78		south
	-86	-78	-86	-92	south
-90	-84	-78	-82	-94	south
-90	-76		-80	-92	south
-90	-84	-78	-80	-92	south
-94	-76	-78	-80		south
	-84		-82		south
-92		-78	-84	-94	south
-90	-84		-80	-92	south
-92	-84	-78	-78	-92	south
-90	-84	-80	-80		south
-90	-76	-80	-76	-92	south
-90	-84	-78	-76	-94	south
-94	-84		-84	-94	south
-90	-84	-78	-80	-94	south
-88	-76	-78	-82	-92	south
-90	-84		-78	-92	south
	-86		-82	-92	south
-90	-82		-84	-92	south
-90	-84		-82	-92	south
-90	-84	-80	-86	-92	south
-92	-76	-80	-82		south
-92	-84		-84	-94	south
-92	-84	-78		-94	south
	-84	-78	-78	-90	south
-90	-74		-78	-92	south
-88	-76	-78	-84	-92	south
-90	-76		-78		south
-90	-76	-78	-78	-94	south
-92	-84	-90	-80	-94	south
-88	-76	-78	-78	-92	south
	-84	-78	-76	-92	south
-88	-84	-80	-82	-92	south
-92	-84	-78	-82		south
				-92	south
-90	-84		-82		south
-92	-76	-80	-78	-94	south
-94	-76		-80	-92	south
-88	-84		-78	-90	south
-90	-76		-78	-94	south
-88	-76	-78	-78	-92	south
-94	-84		-86	-92	south
-90	-76	-78	-82	-92	south
-90	-84	-78	-80	-92	south
-92	-84		-82		south
-88	-76		-88	-94	south
-92	-84		-80	-92	south
-88	-84	-78	-80	-94	south
-92	-76	-78	-86	-94	south
-88	-84		-86		south
-96	-84		-80	-92	south
	-84		-76		south
-88	-84		-86	-94	south
-92	-82		-80	-94	south
-90	-84		-80		south
-90	-86	-78	-78	-90	south
-88	-84	-78	-84	-92	south
-90	-76	-78	-78	-92	south
-94	-84	-78	-78	-94	south
-88	-76	-78	-86	-90	south
-92	-84		-86	-92	south
-88	-86	-78	-86	-92	south
-88	-84		-80		south
